hrr,coef_m,pij_diff_cf,health_cf,health_base,n_cases,corr_fe_qual,fe_sd,fe_range,qual_sd,corr_realloc_qual,realloc_to_highq,realloc_to_lowq,fe_mean_highqual,fe_mean_lowqual,n_specs,eta
376,1.3187211,.3324613,-.0072588,.8700305,1365,,0,0,.0364833,-.2026837,-207.887,207.887,0,0,18,5
377,0,.1423076,.0010134,.9079923,6588,,0,0,.0613208,.0320834,157.9499,-157.9498,0,0,31,5
380,.36000454,.5157952,-.0066723,.8997839,12421,,0,0,.0398749,-.1047893,-1039.122,1039.122,0,0,73,5
382,1.605e-31,.2722087,-.0050684,.8848034,1140,,0,0,.0381594,-.1781161,-76.47053,76.47052,0,0,16,5
383,.62135367,.2328395,-.0035854,.871866,2064,,0,0,.1211647,-.0494323,86.84217,-86.84218,0,0,16,5
385,.15463265,.4547941,-.0147438,.9103119,4406,,0,0,.0408641,-.2675613,-958.4174,958.4174,0,0,43,5
386,.11516654,.2902396,.0069031,.9053083,1102,,0,0,.0291858,.2097217,174.208,-174.208,0,0,16,5
388,1.2697624,.3978033,.0069876,.8813505,900,,0,0,.0496798,.1457133,151.354,-151.354,0,0,20,5
390,1.2240857,.3773002,-.0120327,.9138713,1323,,0,0,.0267203,-.3137872,-431.1347,431.1347,0,0,,5
391,.31539814,.4655746,-.0215251,.8956483,14461,,0,0,.0798614,-.1998046,-2083.695,2083.695,0,0,99,5
393,.77347494,.3439613,.0055352,.9030238,1423,,0,0,.0667814,.0962233,38.18444,-38.18444,0,0,15,5
394,.5127212,.5530993,-.0048522,.8972868,6326,,0,0,.0807874,-.0237964,-462.9453,462.9453,0,0,63,5
396,.42069185,.330834,-.0145639,.9039116,702,,0,0,.0754056,-.2928332,-105.8804,105.8804,0,0,,5
397,3.172e-24,.4679529,-.0070355,.8942297,10066,,0,0,.0390388,-.1105146,-779.9197,779.9196,0,0,76,5
399,.1593726,.2827192,-.0044155,.8991952,1210,,0,0,.0367877,-.233303,-9.477847,9.47785,0,0,15,5
400,.42257175,.1933744,.0066161,.8983439,1869,,0,0,.0614393,.1487332,185.7079,-185.7079,0,0,18,5
402,.32990085,.3813051,-.0297651,.893937,867,,0,0,.075692,-.5059322,-197.2497,197.2497,0,0,,5
406,5.624e-31,.3288094,-.0063737,.9179416,570,,0,0,.032164,-.3114257,-45.72108,45.72108,0,0,,5
411,1.6751138,.2587786,-.0044783,.899179,566,,0,0,.0299392,-.3283845,-40.29473,40.29473,0,0,,5
413,.19178768,.645176,-.0058063,.9034946,855,,0,0,.0289173,-.0934755,220.9179,-220.9179,0,0,21,5
416,1.2370882,.426793,-.0000364,.9013949,3239,,0,0,.0707917,-.0003372,-231.3266,231.3266,0,0,43,5
417,1.24e-172,.2259477,-.0089942,.8746697,688,,0,0,.0385292,-.3200592,-91.97422,91.97422,0,0,18,5
418,4.193e-27,.2227587,-.0035437,.8971841,895,,0,0,.0435355,-.18207,-14.87874,14.87874,0,0,28,5
420,8.341e-28,.1475391,-.0050104,.9032915,987,,0,0,.0411327,-.2616243,-71.93282,71.93282,0,0,21,5
421,.08703663,.4579867,-.0011766,.9068068,1530,,0,0,.0213685,-.0443276,-457.0236,457.0236,0,0,17,5
422,6.431e-19,.3121974,-.0018287,.8985133,1595,,0,0,.0331655,-.0788957,-19.42023,19.42024,0,0,15,5
424,7.384e-12,.289498,-.004397,.9240585,1733,,0,0,.0477646,-.1381608,-162.2229,162.2229,0,0,19,5
426,.21960707,.4954981,-.0087426,.9026578,8032,,0,0,.0306119,-.1450176,-944.0743,944.0743,0,0,56,5
427,.50357611,.5549234,-.0214364,.9051856,3475,,0,0,.0246724,-.3430312,-888.7921,888.792,0,0,35,5
429,.32293359,.416389,-.0076127,.9043645,4762,,0,0,.0345805,-.1781982,-1145.224,1145.224,0,0,20,5
430,0,.4211596,.0000753,.9120465,7769,,0,0,.0301392,.0017984,-494.79,494.79,0,0,29,5
431,9.728e-17,.3630956,.0015549,.9090867,9742,,0,0,.0240001,.0250174,642.8584,-642.8584,0,0,53,5
432,.10937211,.4676186,-.0093941,.911608,4255,,0,0,.0511164,-.0893402,-1102.137,1102.137,0,0,33,5
435,1.757e-24,.3414642,-.0049619,.8957507,2206,,0,0,.0302183,-.1723585,-301.355,301.355,0,0,56,5
437,2.273e-35,.4439352,-.0085382,.9130494,1524,,0,0,.0272367,-.2300947,-369.3888,369.3888,0,0,20,5
438,1.502e-56,.2362985,-.0175897,.9076693,1608,,0,0,.0439474,-.5609905,-82.70072,82.70071,0,0,16,5
439,2.100e-14,.5206402,-.0008618,.9133332,8892,,0,0,.037876,-.0181417,55.83718,-55.83712,0,0,30,5
440,.00603162,.3900122,-.0049667,.9134479,6511,,0,0,.0379581,-.1262149,-495.1024,495.1024,0,0,43,5
441,5.121e-40,.5557502,-.0089675,.9112171,2641,,0,0,.0480164,-.1264159,-753.1397,753.1397,0,0,14,5
442,1.5863656,.1166731,.0026061,.9051233,874,,0,0,.0172627,.486663,55.71666,-55.71666,0,0,12,5
443,.37798015,.3856375,-.0259405,.8981517,2965,,0,0,.0443037,-.4741522,-752.413,752.413,0,0,35,5
445,6.932e-43,.2252728,.0014233,.9066572,1319,,0,0,.0261678,.1293394,4.451219,-4.451221,0,0,19,5
446,2.208e-38,.4464068,-.0094693,.9130889,555,,0,0,.029712,-.4223007,-91.8672,91.86721,0,0,19,5
447,.73255999,.4263835,-.0053907,.907373,1642,,0,0,.0242352,-.2918236,-224.5735,224.5735,0,0,20,5
448,1.8616153,.3279805,-.0014906,.9109609,1160,,0,0,.0220996,-.1553004,-91.94836,91.94836,0,0,21,5
449,4.843e-17,.4871853,.0022653,.9073805,4330,,0,0,.029678,.0565277,491.9524,-491.9524,0,0,58,5
450,4.909e-25,.4134568,-.0009232,.9117943,1193,,0,0,.0191402,-.0619441,-50.3581,50.3581,0,0,26,5
451,2.416e-16,.7486926,-.001996,.8950203,13904,,0,0,.0349218,-.0084546,-6778.072,6778.072,0,0,81,5
452,1.5100523,.4630141,-.0060658,.915467,659,,0,0,.0313684,-.2094608,-135.0294,135.0294,0,0,28,5
456,7.521e-53,.1766219,.0020007,.9088273,696,,0,0,.0105795,.5420855,70.77755,-70.77755,0,0,,5
