hrr,coef_m,pij_diff_cf,health_cf,health_base,n_cases,corr_fe_qual,fe_sd,fe_range,qual_sd,corr_realloc_qual,realloc_to_highq,realloc_to_lowq,fe_mean_highqual,fe_mean_lowqual,n_specs,eta
301,.07047825,.34066,.0026908,.908657,14849,.1558776,1.806096,19.04268,.0369528,.0655234,1057.892,-1057.892,-1.241681,-1.591287,133,1
303,0,.3282738,.0005064,.9112645,4674,-.0351991,3.304522,20.07833,.0389415,.0116623,244.5427,-244.5427,-.6061949,.3042623,153,1
304,.39259793,.350674,-.0021726,.899503,1325,.2112746,1.008521,4.002356,.0304658,-.1194308,-36.44785,36.44785,.116816,.0518459,32,1
307,.40221753,.2499087,-.0021442,.9171701,4244,.1731566,4.105208,17.87387,.0403313,-.0426129,-314.2813,314.2812,-2.610304,-3.291709,27,1
308,6.791e-33,.3937361,-.0013699,.9070178,4344,.0830375,1.676395,16.58158,.0315288,-.0334862,291.7117,-291.7117,.5713843,.0556585,109,1
309,4.152e-13,.3103067,-.0026037,.9098125,3501,-.0340728,3.104794,13.98519,.0322839,-.0648673,-423.8218,423.8219,-.6252369,-.9446731,33,1
311,3.642e-09,.7321518,-.0125503,.9064652,10127,.4300569,.9849837,4.135672,.0338832,-.0733903,-2541.575,2541.575,-.6759667,-1.159986,47,1
313,9.711e-27,.2375875,.0019053,.8990505,1621,.2912732,3.729105,17.38026,.0136307,.1910511,141.4217,-141.4217,-.4840688,-2.085187,18,1
314,1.097e-24,.4478875,-.007191,.9010945,4791,.3512883,2.268471,15.34499,.0332009,-.1214029,-634.8043,634.8043,-.6557676,-1.229807,40,1
315,.08740724,.3667012,-.0026511,.9003487,710,.3145545,1.2564,3.318075,.0254058,-.0897323,-130.6876,130.6876,1.563504,.8783589,14,1
318,.10225271,.2929101,-.0021988,.8969942,4539,.2772772,1.267788,5.125653,.0405248,-.0960776,-134.9195,134.9195,.0664077,-.9421229,40,1
319,.01276233,.2611786,.0017259,.8978171,2556,-.1776639,3.28372,15.44224,.0340541,.0446557,576.0491,-576.0491,-2.434071,-.5165641,19,1
320,.09231962,.3814806,-.0011861,.9106417,2495,-.0423919,3.409896,18.08231,.0367503,-.0356762,-167.8544,167.8544,-1.766638,-1.651375,38,1
322,2.898e-27,.2407741,-.0013786,.9041516,1706,.5594888,3.43776,16.0025,.0555946,-.0367899,53.01624,-53.01623,-.609898,-1.722527,19,1
323,1.0360507,.1328209,-.0056784,.8999105,492,-.2586346,5.499703,16.02394,.0611854,-.2791674,-47.58476,47.58476,-3.126115,1.272027,,1
326,8.67e-244,.2889219,-.0025865,.8972664,2429,.050017,2.967457,18.88062,.0359125,-.0993964,-16.37889,16.37889,.7378827,-.4299062,34,1
327,.14139944,.3880778,-.0012288,.894462,8160,.1673897,.8746431,3.279709,.0334462,-.0237753,1535.907,-1535.907,-1.191973,-1.40465,43,1
328,.00215616,.4366179,-.0079468,.89529,6832,.0540902,1.014873,5.245227,.0396887,-.283918,-882.3323,882.3324,-.6176252,-.8898136,55,1
329,.3014373,.4859981,-.0098733,.8996554,11078,.0644415,.9110436,4.072564,.0443652,-.0722327,-2295.055,2295.055,-1.927046,-2.169134,90,1
330,.12632737,.3312123,-.0063241,.9018956,5200,.0518707,1.01121,4.099319,.0379971,-.244179,-500.8099,500.8099,.3210417,.0273572,46,1
331,1.089e-28,.2545005,.0024145,.8848111,1013,.0680425,3.473637,15.83188,.0368975,.1065363,62.36926,-62.36926,-.8868785,-2.175639,18,1
332,9.612e-21,.4316783,-.0039595,.9079758,2186,.2094382,2.752065,15.83398,.0340743,-.0826142,-228.2291,228.2291,.650595,-.7934642,31,1
334,0,.395605,-.0117788,.8966821,5718,.2756952,1.094526,5.458415,.0440543,-.2100959,-830.5626,830.5626,.1230186,-.4707208,76,1
335,0,.4269894,-.0021951,.9087211,3230,.1826711,.9251532,3.820662,.0373008,-.0336059,-205.044,205.0441,1.483645,.9329463,51,1
336,5.319e-45,.3094245,-.0062736,.8944047,1060,.431783,1.06888,3.847414,.0376396,-.2248609,-49.32882,49.32882,.6277431,-.1836679,23,1
339,.15842672,.4352488,-.0100384,.8968103,10177,.100324,.9305247,4.491839,.0469442,-.0979475,-1091.994,1091.993,-1.039557,-1.635334,77,1
340,.05125909,.4325163,.0032351,.9015386,8140,.3137668,.9737781,4.111736,.0391494,.0452868,-399.9579,399.9579,-.7327446,-1.10168,48,1
341,3.632e-14,.0023028,-.0000688,.9328403,1594,,1.702789,2.408108,.0212516,,-3.648317,3.648318,-.5587139,-2.966821,,1
342,.42133987,.1969995,.0022546,.9167572,2121,.1896453,2.988005,12.31383,.0220416,.2161064,120.3874,-120.3874,-3.198666,-2.520239,15,1
343,.02530014,.1490646,.0001649,.9186697,2122,.1791645,.8551821,2.708696,.0225862,.0248677,-42.52746,42.52746,-1.145476,-1.458564,13,1
344,.22786355,.3828399,.0014247,.9174009,2609,-.0783594,2.555931,14.57205,.0540641,.0257868,180.6434,-180.6434,-2.425489,-1.613485,54,1
345,1.763e-67,.1643861,.000514,.9269758,504,-.1702051,4.237729,15.42256,.0250682,.0585352,28.68884,-28.68884,-3.322017,.0233998,12,1
346,.16483888,.4202481,-.0014578,.8982256,8123,.0683884,2.872146,17.04301,.0382018,-.0172723,473.6681,-473.6681,.4306522,.5397877,93,1
347,.07568331,.2100413,.002363,.8803976,1067,-.3124428,1.205843,4.29085,.0213421,.3500682,48.45626,-48.45626,-2.379186,-1.749968,21,1
350,1.124e-23,.234714,-.0052097,.9217005,2382,.2057112,.8803598,2.840325,.0273227,-.3386336,-206.2606,206.2606,-.2069961,-.5401377,26,1
351,0,.3319506,-.0033166,.9092888,2808,.0428747,2.292585,16.20174,.0402192,-.0765264,-206.5203,206.5203,-.8405442,-.7733995,56,1
352,.22390751,.3453604,.0019649,.8989593,5125,.0025258,.8256859,3.899733,.0246963,.0999808,322.5305,-322.5305,-1.287132,-1.347817,62,1
354,1.3662904,.2297935,-.0020526,.8892305,263,-.3195319,5.968074,17.54791,.0336621,-.1610308,-4.609514,4.609513,-3.691673,-2.09337,21,1
355,0,.3782279,.0035088,.8961576,4052,.1658852,1.280693,4.670492,.0325033,.0651622,326.1259,-326.1258,.8815689,.876989,48,1
356,.00856813,.5712172,-.0077596,.9012717,14931,.3016127,3.085275,18.62218,.040203,-.0506905,-2420.633,2420.633,.1357118,-.8087877,127,1
357,2.02e-167,.3336953,.0013186,.8931217,4980,.3218398,.973161,4.026343,.0348073,.070092,136.9406,-136.9406,-.4997731,-1.063704,62,1
358,.79740836,.428031,-.0095725,.9134681,3887,.2378767,1.091057,5.059868,.0358616,-.0998919,-339.9501,339.9501,-.5080112,-1.122784,55,1
359,1.1600627,.1854991,.0010235,.8937906,984,.0184336,1.508439,5.23755,.0238192,.2110133,31.68415,-31.68415,.3230769,.2551771,19,1
360,1.853e-18,.3784132,.0023563,.8896334,2103,.0076098,3.537985,14.99472,.0275052,.0593285,64.41711,-64.41711,.8078144,.141374,31,1
362,.73906563,.2164123,.0000604,.9016645,1098,.236987,3.280698,14.99216,.0273369,.0051288,28.65243,-28.65243,1.803743,.2090029,17,1
363,.03374691,.3706195,-.0031996,.908782,2591,.0151124,.8918166,3.97149,.0285657,-.0831506,-49.30972,49.30973,.0292814,-.3867189,39,1
364,3.288e-18,.416614,-.008223,.9148878,4761,.0610942,3.562836,16.9191,.0406393,-.1274027,-742.8419,742.8419,-1.034039,-.9759185,75,1
365,0,.3840466,-.0060125,.9168872,4007,-.0938827,.8060057,2.671248,.0351648,-.151609,-378.0051,378.0051,-.0586234,.1243312,30,1
366,0,.3460671,-.0014538,.9120108,5723,.4230889,1.094154,4.3278,.0294878,-.0440536,-431.3916,431.3916,-.3302447,-1.079307,41,1
367,.91661842,.2878409,-.0001791,.8960324,1313,-.0822825,2.618093,15.1976,.036984,-.0053129,59.67508,-59.67506,-1.797491,-1.022423,30,1
368,2.922e-24,.3444107,-.0145689,.9185923,5704,.3949257,.8398591,3.520152,.0308982,-.3642188,-973.2646,973.2647,-1.084887,-1.560366,18,1
369,.14703085,.2455403,.0040741,.8994087,1517,.3588043,.8875415,3.213607,.0222783,.2775641,55.18316,-55.18316,-.2015925,-.5815765,22,1
370,0,.0396598,-.0029635,.8825408,1259,,.7988558,1.492349,.0724083,,0,-7.63e-06,-.0863928,-.9585804,,1
371,.48194504,.3586596,-.0036932,.9006759,5055,-.3240457,1.031691,3.673751,.0365019,-.0804741,-782.4341,782.434,-1.898262,-1.434248,26,1
373,0,.5157281,-.0070258,.9070255,3726,.234535,3.601266,15.06355,.035792,-.0674282,-464.3637,464.3638,-.5990417,-.724244,28,1
374,7.953e-24,.2430581,.0029481,.8574437,1369,.5085475,.9873543,3.442482,.0502158,.1941972,57.38687,-57.38687,-.3651407,-1.683399,21,1
375,3.668e-34,.2678071,.0038783,.8874811,839,.6758908,1.489119,4.957473,.0589552,.0843396,135.2877,-135.2877,1.309308,-.1309066,15,1
376,.77739766,.2859613,-.0021111,.8700421,1365,.3745976,1.401564,5.654813,.0364833,-.0731087,-194.2947,194.2947,.0139193,-1.172507,18,1
377,0,.7058411,-.0195756,.9079941,6588,.200747,.782007,2.84461,.0613208,-.0776388,-2628.941,2628.94,-1.464402,-1.590366,31,1
380,.21209581,.5539343,-.007961,.8997866,12421,.1849051,1.022473,5.155898,.0398749,-.0586874,-743.3981,743.3983,-1.813653,-2.091263,73,1
382,4.232e-27,.2439461,.0008991,.8848034,1140,-.06802,3.400732,14.358,.0381594,.0290515,-131.2079,131.2079,-2.401499,-.5606477,16,1
383,.31949641,.1674965,-.009837,.8719387,2064,-.107878,.6582499,1.963356,.1211647,-.1978614,55.35129,-55.35129,-.1559356,-.11088,16,1
385,.09150124,.3127664,-.0034534,.9103124,4406,.2354838,.7831678,3.193773,.0408641,-.0949111,-363.1469,363.1469,.4732708,.2375249,43,1
386,.74426924,.0871808,.0006468,.9053148,1102,-.0578503,3.077941,13.16902,.0291858,.1435825,19.70459,-19.70459,-1.622965,.0615571,16,1
388,.74143394,.3172102,.0005138,.8813825,900,-.0801825,4.40502,15.35891,.0496798,.0353592,22.03852,-22.03852,-1.1197,-.8876184,20,1
390,.64182908,.2108403,-.0057579,.9138735,1323,.6717557,.9997908,3.405164,.0267203,-.2815697,-224.2292,224.2293,-.127046,-.3452019,,1
391,.1011052,.4261076,-.0102623,.8956578,14461,.230527,.7864821,3.626429,.0798614,-.1036636,-1382.804,1382.804,.7794508,.4662241,99,1
393,.40967461,.3224283,.0032758,.9030306,1423,.2947442,.7984367,2.329002,.0667814,.0799051,11.80665,-11.80664,.278124,.1959317,15,1
394,.277748,.4967563,-.0043922,.8972868,6326,.2013558,.7515125,3.983451,.0807874,-.025373,-396.9649,396.965,.2028773,-.0537977,63,1
396,.19975862,.1610226,-.0031933,.9039134,702,.3912496,1.0243,2.880645,.0754056,-.1512166,-34.55405,34.55405,-.2160293,-.5534548,,1
397,0,.3805847,-.0011295,.894244,10066,.0498635,.7403096,3.009858,.0390388,-.0216206,-196.4679,196.4678,-.0726414,-.2699878,76,1
399,0,.2391888,.0045446,.899203,1210,.2901227,.7366006,2.30792,.0367877,.2006828,116.1566,-116.1566,-.3312664,-.3366249,15,1
400,.09981643,.2916345,-.0105002,.898345,1869,.4275454,6.459702,16.35329,.0614393,-.1379714,-185.562,185.562,-2.483085,-5.570347,18,1
402,.19693448,.2271196,-.0163908,.8939311,867,.3988083,.8083498,2.686081,.075692,-.6407726,-128.8034,128.8034,.2828768,-.2890856,,1
406,0,.0856759,.0002846,.9179607,570,.3734124,1.275213,3.093443,.032164,.0803941,22.0214,-22.0214,-.1937375,-1.183693,,1
411,.76312196,.1642467,.0005995,.8991789,566,-.4305038,5.657231,14.94474,.0299392,.1739319,14.10062,-14.10063,-5.005849,-.868084,,1
413,0,.4675234,-.0026982,.9035031,855,.0051803,.7625766,3.082185,.0289173,-.0618683,133.0384,-133.0384,-.1574312,.2515992,21,1
416,.68590803,.4391152,-.0088902,.9014078,3239,.0282609,2.559968,17.69691,.0707917,-.0696708,-579.3876,579.3876,-.2344271,-1.01505,43,1
417,3.727e-72,.0968461,-.0011743,.8746697,688,-.0534764,6.573997,17.77931,.0385292,-.1600583,-27.28245,27.28244,-5.42204,-1.762847,18,1
418,2.683e-18,.1695807,-.0016907,.8971841,895,.4306324,2.807291,15.98661,.0435355,-.1125277,-37.70578,37.70578,-.8111776,-.1496802,28,1
420,2.195e-15,.1798975,-.0080745,.9032915,987,-.0895918,4.352751,15.96939,.0411327,-.2671554,-107.6871,107.6871,-2.122365,.5865181,21,1
421,.00151615,.2706237,-.0020152,.9068071,1530,-.1235214,1.094597,4.625027,.0213685,-.2389785,-101.403,101.403,.716122,.6269197,17,1
422,2.588e-19,.4459176,.0085861,.8985133,1595,.4692411,.7335203,2.118727,.0331655,.1623126,360.897,-360.897,-.2455313,-.7157416,15,1
424,.02054787,.25902,.0025873,.9240567,1733,.4664694,1.438673,5.580128,.0477646,.1014866,138.0976,-138.0976,-.0184178,-.8783106,19,1
426,.10272009,.4417693,-.0050937,.9026588,8032,-.0799669,3.777603,18.49736,.0306119,-.0926205,-384.2993,384.2993,-1.411637,-1.452805,56,1
427,.22999235,.3028584,.000381,.9051857,3475,.378769,1.093666,4.212013,.0246724,.0311148,42.93558,-42.93558,.2489254,-.6118929,35,1
429,.1643861,.4355362,-.0043465,.9043642,4762,-.0613131,.7758512,2.524305,.0345805,-.0940669,-502.5899,502.5899,.1855179,.2430355,20,1
430,1.64e-122,.5219654,-.0153906,.9120346,7769,-.0340026,.9248812,3.78798,.0301392,-.223483,-1937.274,1937.274,-.6898787,-.6270335,29,1
431,0,.6380613,.0001533,.9090975,9742,-.0739237,4.099637,16.71585,.0240001,.0014115,-814.0637,814.0638,-1.923734,-1.886767,53,1
432,.04389205,.4913163,-.0057526,.9116088,4255,.282555,1.198521,4.174387,.0511164,-.0462308,-833.5807,833.5807,-.1176889,-.6815911,33,1
437,6.129e-26,.4694992,-.0060081,.9130494,1524,.1776449,.7649478,2.776346,.0272367,-.1258529,-291.2604,291.2604,-.235474,-.2899332,20,1
438,5.205e-36,.3757238,-.0058128,.9076693,1608,.5092413,1.112243,3.285829,.0439474,-.0929922,280.5197,-280.5197,1.283575,.2563567,16,1
439,.01823489,.4173194,-.0033153,.9133321,8892,.729976,3.005522,17.22863,.037876,-.1337858,-1163.308,1163.308,-1.23162,-2.201784,30,1
440,.02382309,.3627989,-.0032229,.9134471,6511,.0623474,1.018121,4.024858,.0379581,-.0795508,-798.2828,798.2827,.4510272,.2271342,43,1
441,2.716e-20,.4065264,-.0073835,.9112171,2641,.1087895,.8774899,3.053788,.0480164,-.1333704,-682.8561,682.8561,-1.447536,-1.467548,14,1
442,.58548113,.0505926,.0007187,.9051237,874,-.4536169,4.508843,16.76082,.0172627,.3761902,16.96753,-16.96752,-1.296555,1.210193,12,1
443,.24330804,.2475165,-.0080269,.8981498,2965,.3688184,.9099307,3.546332,.0443037,-.2698562,-248.3318,248.3318,-.3228905,-.7375349,35,1
445,2.086e-18,.2898638,-.0004464,.9066572,1319,.1136684,3.207669,15.47066,.0261678,-.0231182,-100.9023,100.9023,.6961785,-.471529,19,1
446,3.768e-25,.408569,-.0036514,.9130889,555,.2347643,.6423374,2.036024,.029712,-.1842378,-51.3001,51.3001,-.6487546,-.977805,19,1
447,.12072132,.4102511,-.0002076,.9073813,1642,.2715249,8.31834,41.27197,.0242352,-.014492,43.03094,-43.03094,3.354083,-1.270806,20,1
448,1.1076119,.3190739,-.0011769,.9109692,1160,-.0215708,4.195156,15.57208,.0220996,-.0507705,-160.8906,160.8906,-3.101619,-.6383114,21,1
449,0,.5162553,.0104138,.9074009,4330,.2360688,1.971078,15.43733,.029678,.2358033,591.8316,-591.8316,-2.329065,-1.692349,58,1
450,8.920e-14,.4493895,.0034849,.9117943,1193,.1678283,.8783634,3.099695,.0191402,.2264054,107.8213,-107.8213,.6485585,.1478025,26,1
451,0,.5822387,-.0050116,.8950465,13904,.0597245,.7555959,4.215451,.0349218,-.0645354,-606.9135,606.9135,-1.315181,-1.349397,81,1
452,.50262848,.4815353,-.0069546,.9154769,659,.2549568,.7562666,2.844991,.0313684,-.2125096,-91.34969,91.34969,.9747443,.4401077,28,1
456,1.625e-25,.1854269,-.0017762,.9088273,696,-.4828392,.6458583,1.520852,.0105795,-.7351626,-48.52323,48.52322,-.3237448,.1952501,,1
