hrr,mfx_10,pfx_10,pfx_fam_10,pfx_m0_10,mfx_25,pfx_25,pfx_fam_25,pfx_m0_25,mfx_50,pfx_50,pfx_fam_50,pfx_m0_50,mfx_75,pfx_75,pfx_fam_75,pfx_m0_75,mfx_90,pfx_90,pfx_fam_90,pfx_m0_90,mfx_mean,pfx_mean,pr_mean,pr_obs,pfx_fam_mean,pfx_m0_mean,mfx_sd,pfx_sd,pfx_fam_sd,pfx_m0_sd,mfx_count,pfx_count,hrr_group,eta
190,.0216273,-.0698055,.005535,-.030361,.0440882,-.0580996,.0352724,.0005922,.0692842,-.0435096,.2213091,.0056056,.1025668,-.0305263,.2701194,.0088327,.1101588,-.0130423,.2984231,.0123613,.0739121,-.0427265,.5618764,.0854037,.1659448,-.0003363,.0456328,.0193664,.1457205,.0296497,1288,1288,103,1
188,.008611,-.0208886,.0085831,-.0093605,.0132795,-.0167531,.0420604,.0000924,.0197853,-.0120428,.110365,.0016911,.0287674,-.0078004,.1921272,.0039424,.0369685,-.0048299,.2857541,.006223,.0216879,-.0125291,.2649488,.1084884,.1320661,.0003795,.0116067,.0059881,.1168774,.0076335,2203,2203,102,1
187,.0020793,-.0135497,-.0589602,-.0061597,.0042288,-.008832,-.0206349,-.0004676,.0080313,-.005265,.0428389,.0003641,.0137567,-.0026185,.2584656,.0022813,.0218567,-.0012676,.4066727,.0047674,.0102487,-.0064041,.2918785,.2888016,.1191505,.0000257,.0085201,.0049036,.1801311,.0056006,10689,10689,101,1
186,.0025086,-.0163531,-.0188587,-.006757,.0051823,-.0110134,-.0047115,-.000061,.0107872,-.0064025,.0112782,.0007456,.0190455,-.002749,.0730829,.0028583,.0276253,-.0012301,.1740743,.0057084,.0133808,-.007681,.115608,.1117365,.0485398,.0001046,.0105026,.0059621,.0911832,.0067699,8350,8350,100,1
185,.0039691,-.0222682,-.0646835,-.0100335,.0072466,-.0139662,-.0365966,-.0012828,.0133715,-.0082612,-.0040631,.0007557,.0233325,-.0046336,.2800497,.004452,.0387982,-.0024657,.3597058,.0084643,.0182785,-.0108694,.3170303,.3251311,.096605,.000172,.0167998,.0090547,.1704273,.0096787,2479,2479,99,1
184,.0087896,-.0465297,-.0573126,-.0225485,.0179766,-.03239,.0097872,-.0007268,.0335532,-.0193397,.1126091,.0027951,.0571161,-.0102972,.2812932,.0067856,.0783923,-.0055274,.4555138,.010207,.0401265,-.022272,.3707182,.1349293,.1526444,-.0006338,.0288218,.01444,.182434,.016922,1838,1838,98,1
183,.0009765,-.0043632,-.0152387,-.0020915,.0017336,-.0030137,.0040342,-.0000852,.0029328,-.0018883,.0648404,.0001952,.0047398,-.001078,.2295451,.0007775,.0072405,-.0005891,.4538386,.0014884,.0036182,-.0022082,.2299937,.2304062,.1436916,8.23e-06,.0026873,.0014842,.189207,.001781,42373,42373,97,1
181,1.06e-20,0,-.0141828,0,2.24e-20,0,-.0010672,0,4.43e-20,0,.0344373,0,8.41e-20,0,.1691179,0,1.31e-19,0,.4564615,0,5.99e-20,0,.2051305,.1914841,.1220176,0,5.11e-20,0,.1875125,0,8126,8126,96,1
180,.0022299,-.0198224,-.0317701,-.0092509,.0059014,-.0133417,.0012888,-.0007766,.0123902,-.0075112,.127466,.0009857,.022527,-.0036358,.2575454,.0029529,.0339798,-.0014146,.4083232,.0062939,.0160109,-.0093423,.4520943,.2846398,.1481595,-.0000608,.0137696,.0072554,.1707334,.0089782,5983,5983,95,1
179,.0005032,-.0104943,-.0408984,-.0038318,.0016816,-.0065697,-.0067952,-.0004983,.0050461,-.0032533,.0873476,.0002553,.010037,-.0010343,.1621969,.0012414,.0172903,-.0003612,.3076213,.0034046,.0073546,-.0045054,.4508018,.3276313,.1010029,-.0000389,.0079408,.0043654,.1370243,.0043072,8418,8418,94,1
175,.0016373,-.0075933,-.079293,-.0039833,.0028027,-.0051432,-.025276,-.0006083,.0045904,-.0031485,.0623916,.0002475,.0077789,-.0018796,.25202,.001424,.0123118,-.0011765,.3735086,.0035024,.0060999,-.0038797,.3568291,.3268225,.1093016,.0000171,.0050918,.0028237,.1731513,.0035893,2867,2867,93,1
173,.0074625,-.0479931,-.0316519,-.0329427,.0157186,-.0321149,.0011253,-.0027637,.0337994,-.0197039,.1070066,.0014432,.0625411,-.0098213,.3398983,.0091546,.0980459,-.0042245,.5431105,.0173762,.0437988,-.0229666,.3263436,.259052,.1829489,-.0017345,.0377036,.0165034,.219171,.0243126,3038,3038,92,1
172,.0004324,-.003616,-.062116,-.0021285,.0010726,-.002294,-.0063539,-.0002709,.0020817,-.0013846,.0600271,.000128,.0037587,-.0007358,.1889886,.0007183,.0060391,-.0002527,.2993262,.0017114,.0027962,-.0016856,.2840146,.2557479,.0918647,-.0000189,.0025586,.0012972,.1438401,.0018084,7046,7046,91,1
171,0,0,-.0498301,0,0,0,-.015375,0,0,0,.0226584,0,0,0,.2533425,0,0,0,.504782,0,0,0,.2635318,.2638103,.1298954,0,0,0,.2080356,0,14844,14844,90,1
170,.0004368,-.0103036,-.0393721,-.0037963,.0014921,-.0063245,-.005534,-.0002971,.0044416,-.002803,.0643874,.0002039,.0100238,-.000962,.2211813,.0013056,.0169937,-.0003106,.3431139,.0033841,.0068763,-.0042132,.3960244,.2658554,.1118013,.0000326,.0072567,.0040984,.158348,.0039905,8546,8546,89,1
166,.0017281,-.0137922,-.0150989,-.0059258,.0044099,-.0092418,-.0004862,-.0001424,.0086994,-.0054201,.0325579,.0004958,.0148516,-.002644,.1391558,.0022052,.0224869,-.0009425,.343316,.0047652,.0108963,-.0065544,.168458,.170719,.0998234,-2.99e-06,.0090772,.0051134,.1604946,.005647,24924,24924,88,1
164,.0003047,-.0027331,-.014824,-.0012678,.0007292,-.0018232,-.0020911,-.0000531,.0015887,-.0009701,.0262748,.0001062,.0029352,-.0004267,.1496516,.0004909,.0044722,-.000172,.3802087,.0010339,.0021111,-.0012484,.1870233,.1906955,.1017838,7.51e-06,.0018982,.0010403,.1650431,.0012231,12811,12811,87,1
163,0,0,-.0437076,0,0,0,-.0106271,0,0,0,.0128239,0,0,0,.1497341,0,0,0,.3788108,0,0,0,.2060856,.2129282,.0896422,0,0,0,.1642415,0,9313,9313,86,1
161,0,0,-.0048177,0,0,0,.0088287,0,0,0,.0812949,0,0,0,.2810421,0,0,0,.4820945,0,0,0,.2774683,.1236274,.1606531,0,0,0,.1873457,0,15846,15846,85,1
158,0,0,-.0146094,0,0,0,.0006747,0,0,0,.0431859,0,0,0,.1511381,0,0,0,.3290605,0,0,0,.1784797,.1650643,.1011164,0,0,0,.1444859,0,13522,13522,84,1
156,.0000967,-.0006709,-.0036009,-.0003306,.0002305,-.000462,.0146382,-.0000115,.0004516,-.0002713,.0865139,.0000292,.000773,-.0001332,.2726513,.00012,.0011211,-.0000529,.5183305,.0002206,.0005547,-.0003206,.2408219,.2087571,.1733344,-1.50e-06,.0004353,.0002353,.2088528,.000282,9341,9341,83,1
155,.0003653,-.0015495,-.0120805,-.0008426,.0006796,-.0010805,-.0002322,-3.14e-06,.0011456,-.0006818,.0253479,.000094,.0018166,-.0003897,.0881404,.0003089,.0026125,-.0001867,.20515,.000635,.0013619,-.0007889,.1134434,.1136871,.0654479,.0000103,.0009738,.000535,.1065716,.000729,26872,26872,82,1
154,0,0,-.0523485,0,0,0,-.0154385,0,0,0,.0513223,0,0,0,.2638163,0,0,0,.4720861,0,0,0,.2805088,.2858796,.1385479,0,0,0,.2082683,0,3456,3456,81,1
150,.0125584,-.0647708,-.0901893,-.0130711,.0281385,-.0508418,.0049603,-.0005927,.0528,-.0333907,.0937012,.0027259,.0836476,-.0190179,.2489047,.0078479,.1040763,-.0084949,.417814,.0121925,.0561419,-.0348901,.4038886,.2704778,.133551,.0007206,.0332977,.0196191,.1894151,.0183121,1172,1172,78,1
149,.0002545,-.0026067,-.0917907,-.0010464,.0005533,-.0015575,-.0264194,-.0001868,.0012779,-.0008691,.0826505,.0000712,.0023788,-.0003732,.2380376,.0003473,.0042342,-.000173,.3730703,.0008614,.0018065,-.0011402,.4604953,.383179,.1117499,-7.69e-06,.0018054,.001004,.1788378,.0011064,6694,6694,77,1
148,0,0,-.0446979,0,0,0,-.0124672,0,0,0,.0634111,0,0,0,.2183471,0,0,0,.3433126,0,0,0,.2972714,.2994975,.1081086,0,0,0,.1607195,0,3980,3980,76,1
147,9.58e-23,0,-.04956,0,1.94e-22,0,-.0111952,0,3.72e-22,0,.0452971,0,6.57e-22,0,.1592376,0,9.99e-22,0,.2483662,0,4.77e-22,0,.3937283,.3680982,.0766429,0,3.97e-22,0,.118376,0,3586,3586,75,1
146,.0010783,-.0128203,0,-.005651,.0026018,-.0079179,.0211247,-.0011033,.0062673,-.0041652,.032305,.0010216,.0125778,-.001954,.052923,.0019475,.0251304,-.0008047,.0714628,.0031006,.0106316,-.0061428,.8307881,.2865646,.0367434,-.0003768,.0138523,.0070329,.0394826,.0069661,1176,1176,74,1
145,.003392,-.0160825,-.0806808,-.0102265,.0068586,-.0124524,-.0186747,-.0007869,.012709,-.0077759,.0526818,.0004426,.0187855,-.0043218,.1948289,.0024458,.0272173,-.0019272,.3032252,.0071006,.014206,-.0083624,.4027716,.1968006,.088328,-.0002072,.0097438,.0050152,.1494155,.0073783,5376,5376,73,1
144,0,0,-.0221955,0,0,0,.0016049,0,0,0,.0657434,0,0,0,.2173809,0,0,0,.3856393,0,0,0,.2541203,.2124706,.1260125,0,0,0,.1647888,0,46750,46750,72,1
142,.0011901,-.0191668,-.0328857,-.0082547,.0054151,-.0142215,.0346156,-.0005348,.0141368,-.0084983,.12625,.0008723,.0238448,-.0036151,.2391905,.0034211,.0334023,-.0008135,.3106481,.0053696,.0166961,-.0091919,.5450496,.3381089,.1454089,-.0000535,.0139397,.0065233,.1543172,.008622,349,349,71,1
141,.0012553,-.0095853,-.0253183,-.0042936,.0027288,-.0062824,-.00435,-.0003595,.0054784,-.0034915,.0534637,.000294,.0103633,-.0017236,.2777923,.0017434,.015244,-.0006986,.4595245,.0032901,.0072734,-.0043733,.2765965,.2805008,.1431289,.000038,.0063016,.0034164,.1914978,.0039064,7508,7508,70,1
140,1.03e-24,0,-.050052,0,3.60e-23,0,-.0091739,0,1.19e-22,0,.0239823,0,2.28e-22,0,.1611744,0,3.82e-22,0,.2789923,0,1.60e-22,0,.4769141,.4094303,.0795221,0,1.66e-22,0,.1342605,0,2545,2545,69,1
139,.0029814,-.0154115,-.027575,-.0082774,.0064868,-.0104597,-.0051079,-.0004257,.0109301,-.0064792,.0263889,.000704,.0178986,-.00377,.1740849,.0031045,.0270246,-.0016523,.3492652,.0055968,.0139364,-.0078439,.2596165,.25,.0966811,-.0001357,.0112929,.0058142,.1472708,.0069195,3924,3924,68,1
137,0,0,-.04062,0,0,0,-.0211951,0,0,0,-.0018834,0,0,0,.0669861,0,0,0,.2512877,0,0,0,.1551621,.155958,.0488346,0,0,0,.1224548,0,34894,34894,67,1
134,.0021459,-.0130397,-.0390892,-.0067078,.0043729,-.0085897,-.0135298,-.0003894,.0082952,-.0050433,.0142049,.0005792,.0141876,-.0026331,.1163639,.0023896,.0221204,-.0013787,.2870723,.0047784,.0105888,-.0062077,.2180663,.1927398,.0711447,-.0000276,.0086865,.004633,.134504,.005625,13085,13085,66,1
133,0,0,-.1676692,0,0,0,-.0546122,0,0,0,.0692386,0,0,0,.2691882,0,0,0,.352926,0,0,0,.4703906,.4504209,.0916223,0,0,0,.1934343,0,2138,2138,65,1
131,.0060247,-.036686,-.024983,-.0150764,.0105491,-.0226393,-.0079793,-.0004635,.0197526,-.0121441,.0119521,.0012809,.0366144,-.0062562,.1027243,.0054111,.0619753,-.0032633,.2245247,.0114104,.0273839,-.0164174,.1911573,.1457779,.0593341,.00005,.0239423,.0137045,.1059747,.0139671,10516,10516,64,1
130,.0011692,-.0089317,-.0196341,-.004288,.0024888,-.0057532,-.0030753,-.0001682,.004915,-.0030285,.0298087,.0003533,.0095534,-.001554,.1272607,.0015902,.015396,-.0006839,.252568,.0034347,.0069186,-.0040647,.1766445,.1746434,.07804,4.85e-06,.0063369,.0033767,.1194241,.0039605,61554,61554,63,1
129,.0010845,-.0071573,-.0290463,-.0034961,.0022703,-.004551,-.0110765,-.0001736,.004197,-.0027372,.0104172,.0002342,.0070754,-.0014452,.0956745,.0012582,.0114333,-.000619,.250139,.0029076,.0055164,-.0034432,.1671832,.157708,.0609383,.000046,.0049416,.0028546,.1150992,.0031864,22548,22548,62,1
127,.0004682,-.002488,-.021375,-.0010102,.0009344,-.0017388,.0017933,-.0000179,.0017725,-.0010362,.0548484,.000127,.0028948,-.0005552,.2175536,.000414,.0041754,-.0002718,.4233212,.0007024,.0020963,-.0012276,.2722212,.2631579,.1267643,.0000179,.0015381,.0008447,.173104,.0009163,2527,2527,61,1
124,0,0,-.0466434,0,0,0,-.0190882,0,0,0,.0211972,0,0,0,.3261934,0,0,0,.4156866,0,0,0,.3443227,.3364082,.1303973,0,0,0,.1877257,0,3469,3469,60,1
123,.0004212,-.0027513,-.0580325,-.0015045,.0009107,-.0018833,-.0148715,-.0002414,.0017846,-.0011382,.0576474,.0001082,.0031177,-.0005838,.2410426,.0005912,.004823,-.0002619,.4030117,.0011963,.0022533,-.001332,.3359442,.224691,.1182848,-2.63e-06,.0018447,.000934,.1819713,.0012995,20793,20793,59,1
122,4.72e-23,0,-.0242261,0,9.57e-23,0,-.0032457,0,1.72e-22,0,.0256362,0,2.81e-22,0,.1010119,0,4.15e-22,0,.1978904,0,2.10e-22,0,.1784728,.154688,.0598542,0,1.63e-22,0,.097184,0,9503,9503,58,1
120,.0062183,-.0329823,-.0048153,-.0189774,.0122782,-.0220914,.0154882,-.0002689,.0228042,-.0135389,.0883867,.0018012,.0417211,-.0070945,.2189565,.0048259,.059843,-.003583,.3339753,.0086282,.0296156,-.0156817,.2780636,.1324609,.1310523,-.0012691,.0237794,.0106432,.1387895,.0145492,3133,3133,57,1
119,.0016269,-.008033,-.0208626,-.0040265,.00283,-.0052476,-.0081053,-.0001779,.0048312,-.0030702,.0118603,.0004102,.0083939,-.0017546,.066725,.0015049,.0132493,-.0009243,.159505,.0031545,.0064373,-.0039221,.1371007,.1334249,.0452346,.0000233,.0054239,.0030937,.0890511,.0035467,72108,72108,56,1
118,.0010984,-.006213,-.026722,-.0030748,.0022183,-.004146,-.0085928,-.0001236,.0039745,-.0025288,.0156724,.0002328,.0065916,-.0013389,.0964416,.0011643,.0101454,-.0006238,.249617,.0025114,.0050384,-.0030491,.1731473,.1630578,.0649744,.0000328,.0041626,.002315,.1205137,.0027629,47198,47198,55,1
116,.0005433,-.0035123,-.0300946,-.0014311,.0009967,-.0020877,-.0083925,-.0001167,.0019294,-.0011693,.0221002,.0000962,.0033687,-.0006065,.2307972,.0006033,.0058184,-.000333,.3810656,.0011117,.0026795,-.001597,.2905612,.2881402,.1082538,7.82e-06,.0025443,.0013963,.166637,.0014603,7302,7302,54,1
115,.000224,-.0018578,-.0585249,-.0007608,.0004082,-.0010168,-.0243338,-.0001276,.0008712,-.0005553,.0008692,.0000393,.0015765,-.000262,.2693,.0002983,.0030234,-.0001467,.3613099,.0006745,.0013128,-.0008056,.3077054,.3052378,.0966632,.0000125,.0014051,.0007918,.167164,.000846,6644,6644,53,1
113,.0001502,-.001429,-.0142897,-.0005516,.0003657,-.0009362,-.0011271,-.0000127,.0007977,-.0005171,.0296153,.0000376,.0014811,-.0002219,.1603201,.0002107,.00236,-.0000834,.3338552,.0004553,.0010653,-.0006475,.1961834,.1900235,.0978383,1.63e-06,.0009637,.0005364,.1479273,.0005757,38811,38811,52,1
112,0,0,-.0259365,0,0,0,-.0045192,0,0,0,.0407439,0,0,0,.1878746,0,0,0,.3111879,0,0,0,.248854,.2405452,.0982818,0,0,0,.1342326,0,22819,22819,51,1
111,.0013508,-.0127784,-.0137493,-.0070421,.0039419,-.008589,-.0004034,-.0003653,.0081293,-.0051098,.0519438,.000379,.014032,-.0023998,.1987164,.0023686,.0217018,-.0007923,.3595799,.0051543,.0101768,-.0060789,.2404275,.2368917,.1145397,-8.75e-06,.0086597,.0047467,.1496644,.0059211,24412,24412,50,1
110,0,0,-.0141596,0,0,0,.0005261,0,0,0,.045265,0,0,0,.1883381,0,0,0,.3651903,0,0,0,.2252118,.2270017,.1127879,0,0,0,.152208,0,17947,17947,49,1
109,1.32e-30,0,-.0178251,0,2.95e-30,0,-.0048476,0,8.81e-30,0,.0177372,0,1.80e-29,0,.1534212,0,2.97e-29,0,.3858158,0,1.24e-29,0,.1953718,.199187,.1008685,0,1.21e-29,0,.1666083,0,8856,8856,48,1
107,2.70e-16,0,-.0324491,0,3.82e-16,0,-.0165754,0,5.67e-16,0,.0035416,0,8.97e-16,0,.0471924,0,1.31e-15,0,.1104382,0,6.93e-16,0,.1786994,.1737962,.0229676,0,4.50e-16,0,.0619066,0,4465,4465,47,1
106,2.95e-23,0,-.0332759,0,6.73e-23,0,-.0044793,0,1.53e-22,0,.0919794,0,3.12e-22,0,.3154534,0,5.25e-22,0,.4661379,0,2.27e-22,0,.4073608,.3890222,.1562036,0,2.25e-22,0,.1950209,0,3334,3334,46,1
105,.0050765,-.0439691,-.1197701,-.0110366,.0111969,-.030591,-.0261054,-.001211,.0271355,-.0183573,.0977553,.0010323,.0468192,-.0082295,.2395009,.0039908,.075254,-.0036495,.3416575,.0093484,.0337698,-.0212511,.4907987,.4549683,.1070376,.0000391,.0283711,.0153997,.1783329,.0168599,2365,2365,45,1
104,.0041663,-.0377638,-.0522624,-.0210318,.0082731,-.0249568,-.0159813,-.0058216,.0183922,-.0124207,.1496666,.0007101,.0406486,-.0055497,.2559251,.0056955,.0641902,-.0032371,.3191603,.0173199,.0285899,-.0176113,.5573691,.4980977,.1280146,-.0006046,.0297931,.0168156,.1477182,.0206142,3154,3154,44,1
102,0,0,-.0392068,0,0,0,-.0064406,0,0,0,.0461613,0,0,0,.1615012,0,0,0,.2879967,0,0,0,.2513902,.1994794,.0877385,0,0,0,.1305088,0,9605,9605,42,1
101,1.55e-23,0,-.0554305,0,2.98e-23,0,-.0210686,0,5.83e-23,0,.0179982,0,1.05e-22,0,.1735838,0,1.69e-22,0,.3475829,0,7.85e-23,0,.2379134,.233381,.0870135,0,6.95e-23,0,.1636658,0,2798,2798,41,1
96,0,0,-.0096393,0,0,0,.0012285,0,0,0,.0308945,0,0,0,.11149,0,0,0,.252687,0,0,0,.1460725,.1390968,.0788222,0,0,0,.1168013,0,12157,12157,40,1
91,.0055892,-.0346128,-.0213051,-.015184,.0111635,-.0222831,-.0050931,-.0005049,.0204025,-.0127594,.0295302,.0011379,.0360431,-.0062466,.1816075,.005155,.060435,-.0029202,.415803,.0115187,.0280595,-.0164771,.2068631,.2083082,.1134016,-.0002279,.0257054,.0141356,.177285,.0155819,4983,4983,39,1
89,.0007714,-.0039906,-.0091872,-.0014431,.0014487,-.0028444,.0040217,-.0000104,.0026235,-.001717,.0568752,.0001369,.0044083,-.0009548,.1771923,.0005163,.0064426,-.0004737,.3411527,.0009813,.003195,-.0020026,.2210942,.1503165,.1101059,-7.98e-06,.0023129,.0013277,.1416245,.001323,5056,5056,38,1
87,0,0,-.0642194,0,0,0,-.0194757,0,0,0,.031381,0,0,0,.1790322,0,0,0,.3910401,0,0,0,.2679259,.2715789,.0964135,0,0,0,.1797297,0,3325,3325,37,1
86,.0055876,-.0246904,-.0735188,-.0119646,.0094725,-.0166825,-.0345417,-.0005218,.0157212,-.0103839,.0049412,.0008703,.0256312,-.0062539,.1621559,.0038989,.0410625,-.0035105,.3557696,.0082245,.0198144,-.0123956,.2505272,.2334602,.0766416,-.0000752,.0149014,.0084238,.167405,.0099957,8147,8147,36,1
85,0,0,-.0085706,0,0,0,.0055927,0,0,0,.0626917,0,0,0,.2101217,0,0,0,.3702023,0,0,0,.2791408,.2301679,.1215764,0,0,0,.1466552,0,4349,4349,35,1
83,.000524,-.0025516,-.0651059,-.0007336,.0008996,-.0017266,-.0263119,-.0000476,.0015149,-.0010284,.0200446,.0000675,.0026009,-.0006374,.1838679,.0002902,.0037326,-.0003586,.3064823,.0005485,.0019199,-.0012574,.2902675,.2592308,.0783505,9.84e-06,.0014154,.0008453,.1465798,.0007595,3900,3900,34,1
82,.0025885,-.0078176,-.004251,-.0037973,.0042986,-.0059127,.012985,-3.74e-06,.0065682,-.0041486,.058878,.000398,.0094474,-.0027014,.1409684,.0012268,.0128896,-.0013602,.2719496,.0023887,.0072788,-.0044395,.1829573,.1882447,.0986152,.0000234,.0044207,.002466,.1219457,.0029005,7469,7469,33,1
81,0,0,-.0148609,0,0,0,-.0013709,0,0,0,.0360288,0,0,0,.1674062,0,0,0,.3102227,0,0,0,.1849718,.1859464,.0983147,0,0,0,.1385812,0,9293,9293,32,1
80,.0035829,-.0172622,-.0209135,-.0064095,.0068718,-.0120313,.0001745,-.0000892,.0120056,-.0074666,.0447949,.0006609,.019352,-.0041412,.1632467,.0022868,.0281989,-.0021193,.3669987,.004509,.0142398,-.0086936,.2009413,.1926643,.1061591,.0000349,.0101789,.0059161,.1644274,.0057851,17367,17367,31,1
79,.0002594,-.0021821,-.0034351,-.0008496,.0006286,-.001454,.0084149,-.0000134,.0012978,-.0008136,.0573758,.0000735,.0024388,-.0003783,.2001154,.0003592,.0037076,-.0001552,.4885275,.000661,.0017121,-.0010042,.2156068,.2011933,.1416117,3.14e-06,.0014757,.0007859,.1911468,.0008305,4190,4190,30,1
78,0,0,-.0439314,0,0,0,-.0066288,0,0,0,.0519312,0,0,0,.1457106,0,0,0,.2341476,0,0,0,.2521107,.1587731,.0758265,0,0,0,.1102268,0,4434,4434,29,1
77,.0021917,-.0085914,-.0148762,-.0039459,.0036383,-.0061139,.0005589,-.0000428,.0059679,-.0037973,.0402061,.000387,.0096844,-.0022654,.1471764,.001344,.0139492,-.0012581,.339407,.0027857,.0073635,-.004488,.1660165,.1660361,.1020778,-.0000364,.0054615,.0029969,.1494676,.0035807,30132,30132,28,1
73,.00423,-.0160316,-.0510785,-.0073286,.0061165,-.0100961,-.0289151,-.0010546,.0095521,-.0062856,.001151,.0006918,.0158214,-.003946,.0642394,.0026411,.0254711,-.0026398,.1347533,.0064781,.0125783,-.007894,.1990402,.182084,.022479,.0001226,.0096296,.0054714,.0770918,.0068431,7524,7524,27,1
69,.001144,-.0140197,-.0874371,-.0050726,.0021384,-.00776,-.0091254,-.0009874,.0054031,-.0036116,.1962516,.000449,.0130448,-.0016229,.2465678,.002056,.0231948,-.0008432,.2771067,.0033566,.0097224,-.0058734,.6729136,.5206612,.1410508,-.0000576,.0114205,.0063097,.142613,.0058514,2057,2057,26,1
65,0,0,-.0041849,0,0,0,.0181478,0,0,0,.0772254,0,0,0,.2177467,0,0,0,.3794896,0,0,0,.2152647,.198914,.1375666,0,0,0,.1580101,0,5525,5525,25,1
62,.0105141,-.0488773,-.060817,-.0165393,.0171621,-.0333018,-.0087206,-.0012533,.0340882,-.0209942,.0439679,.0021386,.052783,-.0116465,.1977713,.0080196,.0819594,-.0071063,.3693121,.0139816,.0404469,-.0247288,.2705851,.2604549,.0989517,.0006557,.0295348,.0171567,.1636972,.0163464,1363,1363,24,1
58,.0033813,-.0206131,-.0240123,-.0079105,.0073279,-.0135022,-.0026064,-.0002299,.0131945,-.008194,.0346593,.0006935,.0220387,-.0043357,.1705529,.0031898,.0342513,-.0020121,.3675894,.0062707,.016568,-.0099469,.2231755,.2066793,.1068309,.0001726,.0133381,.007567,.1624294,.007341,8414,8414,23,1
56,.0004903,-.0033393,-.0056351,-.0015856,.001093,-.0022846,.0086072,-.0000285,.0021624,-.0013301,.056895,.0001266,.0037176,-.0006637,.1920457,.0005502,.0056767,-.0002788,.3987563,.0011059,.0027098,-.0016002,.1935982,.1904669,.1296138,-.0000215,.0022366,.0012088,.1721613,.0013787,35959,35959,22,1
43,0,0,-.0141145,0,0,0,.0288893,0,0,0,.1330592,0,0,0,.2568573,0,0,0,.4018913,0,0,0,.3524809,.1387529,.1641982,0,0,0,.1677509,0,3063,3063,21,1
33,3.98e-25,0,-.0393516,0,8.18e-25,0,-.0146888,0,1.46e-24,0,.0191299,0,2.43e-24,0,.2528172,0,3.96e-24,0,.4971249,0,1.92e-24,0,.2572428,.2617909,.1296322,0,1.65e-24,0,.2024743,0,7739,7739,20,1
31,.0012379,-.0118547,-.0310829,-.0051503,.0025029,-.0069487,-.0034907,-.0004124,.0054296,-.0036324,.1454464,.0004177,.0111114,-.001767,.3199257,.0018824,.018848,-.0008599,.4059344,.0040255,.0080402,-.0050718,.4555033,.3126879,.1624098,.0001471,.0077083,.0044628,.1743771,.0049377,3326,3326,19,1
25,.0047329,-.0222006,-.0394423,-.0105721,.0084914,-.0151744,-.011987,-.0009483,.0144104,-.0095089,.059583,.0007839,.0240679,-.0053068,.1982137,.0038519,.0348168,-.0026874,.30112,.0091162,.0178108,-.0111238,.2750883,.2503425,.1000318,.0001195,.0132337,.0075914,.1411684,.0093623,5840,5840,18,1
23,1.55e-16,0,-.0130465,0,4.42e-16,0,.0038038,0,1.03e-15,0,.0682172,0,1.90e-15,0,.2342447,0,2.74e-15,0,.4468026,0,1.30e-15,0,.2393454,.2310164,.1460991,0,1.11e-15,0,.1910993,0,12761,12761,17,1
22,.0010001,-.0695251,-.0239782,-.0090849,.0058398,-.0532588,0,-.0007089,.0382819,-.0229933,.0705596,.0017001,.0925706,-.0035739,.1934132,.0094562,.1164755,-.0007878,.2408813,.0146164,.0525815,-.0296049,.5998639,.2968981,.0943169,.0005792,.050786,.0263506,.1047441,.0247892,677,677,16,1
21,.0028635,-.0381559,-.0553038,-.0108558,.0080292,-.0245335,-.0199413,-.0007119,.020835,-.013263,.0678746,.0009064,.0394621,-.0050603,.2681768,.0050615,.0662032,-.0016514,.4012411,.0092683,.027353,-.0165894,.3651615,.3550276,.127191,.0002401,.0240884,.0138363,.1849798,.0122242,2904,2904,15,1
19,.0019591,-.0076802,-.0594992,-.0045056,.0033601,-.0055274,-.0227285,-.0003956,.0056849,-.0035725,.018753,.0004405,.0090129,-.0021697,.1034797,.0015583,.0131134,-.0012193,.2090829,.0032294,.0067851,-.0040473,.2444166,.2112463,.0511893,4.10e-06,.0048472,.0024881,.116699,.003554,27049,27049,14,1
18,0,0,-.1405827,0,0,0,-.02484,0,0,0,.0690378,0,0,0,.2230275,0,0,0,.3101184,0,0,0,.5323015,.3994667,.0861793,0,0,0,.1681976,0,1875,1875,13,1
16,.0010566,-.0068188,-.0178833,-.0029274,.0023078,-.0049597,.0074218,-.0001266,.0047261,-.0027702,.0927039,.0004023,.0082856,-.0014212,.2223568,.0010552,.012047,-.0006718,.3363274,.0018325,.0057235,-.0033551,.4598207,.2267393,.1230243,.0000113,.0043216,.0023615,.1413887,.0025034,2386,2386,12,1
15,.0103978,-.0361943,-.0716857,-.0194153,.0158466,-.0246772,-.0360421,-.0016929,.0255325,-.0161996,.0263896,.0018542,.0396186,-.0103614,.1999077,.0069666,.0603241,-.0067501,.3308842,.0142195,.03119,-.0191086,.3003971,.2572498,.0858416,.000108,.0221484,.012048,.1571265,.0162217,7483,7483,11,1
14,.0032111,-.0180237,-.0296288,-.0076917,.005894,-.0116873,-.0080778,-.000346,.0108812,-.0067125,.0233666,.0007047,.0195861,-.0035968,.1316003,.0030005,.029819,-.0018403,.2651859,.00576,.0142637,-.0083667,.2260939,.1303151,.0744373,.0000321,.0116497,.006203,.1229282,.0071634,9078,9078,10,1
