hrr,coef_m,pij_diff_cf,health_cf,health_base,n_cases,corr_fe_qual,fe_sd,fe_range,qual_sd,corr_realloc_qual,realloc_to_highq,realloc_to_lowq,fe_mean_highqual,fe_mean_lowqual,n_specs,eta
307,.89921973,.1118784,-.0002588,.9171689,4244,.1733565,4.105299,17.87177,.0403313,-.0134306,-112.4165,112.4165,-2.611555,-3.291997,27,5
308,.08737457,.3302045,-.0016859,.9070096,4344,.0829312,1.676428,16.57927,.0315288,-.0628453,119.9184,-119.9183,.570484,.0550771,109,5
309,1.527e-20,.276541,-.0021151,.9098125,3501,-.0340077,3.104987,13.98769,.0322839,-.0547286,-292.8199,292.8199,-.6246129,-.9444931,33,5
311,0,.8378549,-.0409069,.9064662,10127,.4310412,.9836883,4.110544,.0338832,-.1852025,-6450.907,6450.907,-.6744922,-1.159764,47,5
313,3.499e-41,.2205259,-.0011395,.8990505,1621,.2912416,3.729154,17.38028,.0136307,-.1341619,-158.6065,158.6065,-.4839948,-2.084896,18,5
314,2.053e-49,.5063358,-.0068326,.9010945,4791,.351336,2.268496,15.34574,.0332009,-.0806439,-1174.63,1174.63,-.6552825,-1.229594,40,5
315,.16978543,.2069915,.0025881,.9003489,710,.3142863,1.256665,3.320674,.0254058,.2991083,29.70333,-29.70333,1.563488,.8787969,14,5
318,.2838959,.2324314,-.001171,.8969929,4539,.2771475,1.26792,5.130977,.0405248,-.087823,-63.41072,63.41073,.0662152,-.9417997,40,5
319,0,.1636041,.0007535,.8978187,2556,-.1773492,3.284461,15.44418,.0340541,.039936,270.2665,-270.2665,-2.430702,-.5133048,19,5
320,.22943521,.3261927,.0011115,.9106414,2495,-.0422185,3.221068,17.19482,.0367503,.033733,213.0148,-213.0148,-1.720821,-1.606592,38,5
322,9.998e-55,.1601982,-.0003974,.9041516,1706,.5594926,3.437902,16.00252,.0555946,-.052106,.2643533,-.2643519,-.6096358,-1.722094,19,5
323,1.8650548,.0929667,.0049783,.8998968,492,-.2586396,5.500922,16.02816,.0611854,.8724,11.91544,-11.91544,-3.127127,1.271787,,5
325,1.359e-26,.5529221,-.0138417,.8848743,2228,.1507219,1.224052,5.417562,.039015,-.1081517,-911.069,911.069,-.4800719,-1.128652,36,5
327,.20700228,.7069516,.0028958,.8944626,8160,.1677048,.8750969,3.280503,.0334462,.0237708,3534.235,-3534.235,-1.191346,-1.404456,43,5
328,0,.4207649,-.003129,.8952969,6832,.0544629,1.014994,5.245263,.0396887,-.0963008,-204.3074,204.3074,-.617475,-.8901406,55,5
329,.67038683,.7643059,-.0097564,.8996487,11078,.0642135,.9111321,4.072153,.0443652,-.0289522,-6070.809,6070.809,-1.926426,-2.168083,90,5
330,.29869611,.3607703,.0030734,.9018852,5200,.0517936,1.011222,4.09746,.0379971,.096362,85.5415,-85.54148,.3223108,.0286742,46,5
331,4.594e-58,.1592624,-.0005825,.8848111,1013,.0680368,3.473742,15.83304,.0368975,-.1364528,-13.56358,13.56358,-.8866504,-2.175427,18,5
334,0,.4168046,.0041525,.8966703,5718,.2756283,1.094434,5.45605,.0440543,.038255,343.4948,-343.4948,.1230282,-.4706932,76,5
335,3.747e-21,.4956864,.0043381,.9087082,3230,.1823247,.9248027,3.818738,.0373008,.0382491,124.9682,-124.9682,1.48101,.9304382,51,5
336,4.096e-63,.2500289,-.0011069,.8944047,1060,.4318468,1.068867,3.84776,.0376396,-.0506009,11.99414,-11.99414,.6279341,-.1835257,23,5
339,.40595794,.5325287,.000837,.8967975,10177,.0994402,.9313596,4.492536,.0469442,.0049668,494.3484,-494.3482,-1.039479,-1.634956,77,5
340,.13865227,.6472294,.0046217,.9015373,8140,.3137623,.9737812,4.111878,.0391494,.0278435,203.1752,-203.1754,-.7315118,-1.100995,48,5
341,3.187e-27,.0006502,.0000178,.9328403,1594,,1.706077,2.412757,.0212516,,.9430168,-.943016,-.5540608,-2.966818,,5
342,1.3862084,.1946251,.0014027,.9167358,2121,.1891153,2.986138,12.29914,.0220416,.1906268,78.1377,-78.1377,-3.193458,-2.515747,15,5
343,.00050798,.131612,-.0002751,.9186702,2122,.1797628,.8554076,2.709257,.0225862,-.057883,21.76067,-21.76067,-1.144344,-1.459123,13,5
344,.81124561,.2885953,.0006081,.9173912,2609,-.0787387,2.555401,14.56751,.0540641,.0409346,58.74916,-58.74916,-2.421006,-1.606689,54,5
345,8.48e-190,.219232,-.0005914,.9269758,504,-.1702036,4.237735,15.42255,.0250682,-.0502363,-44.23506,44.23507,-3.321997,.0234556,12,5
346,.28853354,.5461172,.009362,.8982231,8123,.0684609,2.872228,17.04416,.0382018,.0588737,1279.465,-1279.465,.4309788,.5399321,93,5
347,.49113962,.1949053,-.0008738,.8803635,1067,-.3135888,1.212066,4.310083,.0213421,-.1663676,-15.52812,15.52812,-2.383973,-1.747144,21,5
350,1.382e-44,.1667815,.0042412,.9217005,2382,.2059923,.8805085,2.840325,.0273227,.3256974,92.84838,-92.84838,-.2065832,-.5400332,26,5
352,.44588627,.4384318,-.0016387,.898959,5125,.0024615,.8256766,3.898706,.0246963,-.0418879,351.5305,-351.5305,-1.287906,-1.348504,62,5
354,2.3079461,.1997563,-.0005885,.8892903,263,-.3181328,5.966363,17.49837,.0336621,-.096167,5.78115,-5.78115,-3.663977,-2.083076,21,5
356,.02091736,.7538159,-.0158054,.9012715,14931,.301667,3.085196,18.62168,.040203,-.0647613,-2723.431,2723.431,.1363322,-.8083467,127,5
357,.06528266,.3328429,.000949,.8931115,4980,.3214747,.9732435,4.025496,.0348073,.0343869,-237.9158,237.9158,-.50087,-1.064142,62,5
358,1.6251665,.2814258,-.0039719,.9134706,3887,.2387044,1.091328,5.055285,.0358616,-.0702747,-103.7963,103.7963,-.5094215,-1.125918,55,5
359,1.7562754,.2446626,-.0025228,.8937738,984,.0214847,1.511236,5.234088,.0238192,-.1452931,-43.96042,43.96043,.3217287,.2475041,19,5
360,1.033e-16,.3328791,.0086246,.8896334,2103,.0075788,3.537953,14.9947,.0275052,.1710121,462.2496,-462.2496,.8080357,.1417001,31,5
362,1.5156297,.1875383,.000665,.901665,1098,.236813,3.281647,14.99895,.0273369,.0854692,37.32133,-37.32133,1.805984,.2115386,17,5
363,.17023948,.2980701,.0050687,.9087812,2591,.015023,.892181,3.972323,.0285657,.0854694,601.1071,-601.1071,.0302642,-.3856735,39,5
364,7.503e-40,.3461312,.0037183,.9148878,4761,.061122,3.562935,16.9194,.0406393,.048735,-.347209,.347195,-1.033668,-.9757966,75,5
365,0,.3748437,-.0035277,.9168777,4007,-.0941799,.8065357,2.671076,.0351648,-.1074673,-305.604,305.604,-.0583969,.1254707,30,5
366,5.661e-15,.210841,-.0001996,.9120056,5723,.4226901,1.093747,4.324908,.0294878,-.022932,53.16999,-53.17,-.3307247,-1.079312,41,5
367,1.5788398,.1873564,-.0017774,.8960416,1313,-.0829827,2.619225,15.20691,.036984,-.1745746,-33.40651,33.40651,-1.795494,-1.016342,30,5
368,4.510e-34,.1574606,.0047297,.9185923,5704,.3953589,.8398965,3.520252,.0308982,.2829442,408.7214,-408.7214,-1.08388,-1.560068,18,5
369,.29589685,.2150015,.0038765,.8994067,1517,.3587706,.8877639,3.212939,.0222783,.318405,42.09265,-42.09266,-.2018791,-.581771,22,5
371,.8803135,.2289495,-.0003323,.9006745,5055,-.3220294,1.031254,3.673494,.0365019,-.0213702,214.1419,-214.1418,-1.896373,-1.435819,26,5
373,2.268e-25,.6168768,-.0092095,.9070145,3726,.2343041,3.603072,15.06938,.035792,-.0648888,-215.9827,215.9826,-.5982454,-.7227454,28,5
374,1.586e-30,.2209063,.0002669,.8574437,1369,.5085189,.9873707,3.442449,.0502158,.0134137,-51.01383,51.01384,-.365021,-1.683255,21,5
375,5.909e-66,.1902199,.0020052,.8874811,839,.6759509,1.489069,4.957497,.0589552,.1552984,33.72662,-33.72662,1.309375,-.1305608,15,5
376,1.3187211,.2299958,-.0002211,.8700305,1365,.3746001,1.403335,5.667003,.0364833,-.0132634,-79.74119,79.74118,.0149062,-1.173432,18,5
377,0,.8413441,-.0237527,.9079923,6588,.2008737,.7810489,2.843593,.0613208,-.0650799,-5186.502,5186.502,-1.463103,-1.589141,31,5
380,.36000454,.7499774,.0041141,.8997839,12421,.1852427,1.02281,5.158319,.0398749,.0213832,-2151.432,2151.432,-1.813016,-2.091128,73,5
382,1.605e-31,.1922302,-.0003192,.8848034,1140,-.0680255,3.400804,14.35807,.0381594,-.0249212,-26.10945,26.10945,-2.401207,-.560496,16,5
383,.62135367,.1287889,.0034644,.871866,2064,-.1071495,.6584243,1.965786,.1211647,.1624537,68.49497,-68.49497,-.1580516,-.1124769,16,5
385,.15463265,.3123127,.0022976,.9103119,4406,.235871,.7835128,3.19468,.0408641,.0592542,-44.52294,44.52295,.4743016,.2378789,43,5
386,.11516654,.2111006,.0049485,.9053083,1102,-.0574878,3.078116,13.18386,.0291858,.2034752,123.1853,-123.1853,-1.597177,.087633,16,5
388,1.2697624,.3339135,-.002024,.8813505,900,-.0801739,4.404265,15.35837,.0496798,-.0936443,-19.54925,19.54925,-1.123085,-.8884937,20,5
390,1.2240857,.1067604,.0002502,.9138713,1323,.6710674,.9978417,3.400144,.0267203,.1333992,3.007269,-3.00727,-.1300826,-.3475296,,5
391,.31539814,.8497271,.0124352,.8956483,14461,.2303932,.7862059,3.617159,.0798614,.0181943,3027.414,-3027.414,.7801319,.4669996,99,5
393,.77347494,.2562036,.002885,.9030238,1423,.2963367,.7994269,2.334236,.0667814,.0933699,62.76482,-62.76483,.2787201,.1960692,15,5
394,.5127212,.3942148,.0014673,.8972868,6326,.2015229,.7518176,3.986191,.0807874,.0131802,303.6114,-303.6113,.2023128,-.0540556,63,5
396,.42069185,.1545009,.002504,.9039116,702,.3921305,1.024504,2.882458,.0754056,.1436835,21.19371,-21.19371,-.2141375,-.5528945,,5
397,3.172e-24,.5297052,-.0018702,.8942297,10066,.0480802,.7406893,3.008677,.0390388,-.0155458,602.593,-602.5929,-.0719499,-.2677575,76,5
399,.1593726,.1893034,-.0037559,.8991952,1210,.290612,.7360895,2.304615,.0367877,-.1994113,-107.477,107.477,-.3329342,-.3381689,15,5
400,.42257175,.1628011,.0037865,.8983439,1869,.4273754,6.456541,16.35502,.0614393,.157013,121.4551,-121.4551,-2.483212,-5.570098,18,5
402,.32990085,.2132696,-.006002,.893937,867,.4012729,.8089505,2.685903,.075692,-.3924465,-52.60301,52.60301,.2833059,-.2911726,,5
406,5.624e-31,.1215329,.0016424,.9179416,570,.3713445,1.276496,3.100562,.032164,.1938744,-33.88274,33.88274,-.1950978,-1.184765,,5
411,1.6751138,.2005455,-.0006079,.899179,566,-.431078,5.661011,14.9574,.0299392,-.0381545,-53.41689,53.41689,-5.008039,-.8626642,,5
413,.19178768,.4991948,.00551,.9034946,855,.0061446,.7630014,3.07889,.0289173,.0898074,252.0166,-252.0166,-.1574388,.2505702,21,5
416,1.2370882,.4386134,-.0145638,.9013949,3239,.0284575,2.559731,17.69868,.0707917,-.1020632,-705.8442,705.8441,-.2304697,-1.012837,43,5
417,1.24e-172,.198876,-.0083971,.8746697,688,-.0534757,6.574008,17.77932,.0385292,-.32346,-86.94402,86.94402,-5.422008,-1.762825,18,5
418,4.193e-27,.2095549,.0055688,.8971841,895,.4306446,2.807303,15.98673,.0435355,.1217503,108.2097,-108.2097,-.8110829,-.1496581,28,5
420,8.341e-28,.1667488,-.0081699,.9032915,987,-.0895729,4.352764,15.96939,.0411327,-.2754573,-117.1656,117.1656,-2.122202,.5865725,21,5
421,.08703663,.2691706,-.0016761,.9068068,1530,-.1239368,1.094694,4.625816,.0213685,-.1902964,-165.9247,165.9247,.7159386,.6273021,17,5
422,6.431e-19,.3335275,.0055334,.8985133,1595,.4690047,.7338302,2.119022,.0331655,.1575404,320.6861,-320.6861,-.245317,-.7151963,15,5
424,7.384e-12,.1852607,.0028908,.9240585,1733,.466872,1.438836,5.581127,.0477646,.2203518,72.68019,-72.68019,-.0185624,-.8789555,19,5
426,.21960707,.4335011,-.0032094,.9026578,8032,-.0798868,3.777528,18.49655,.0306119,-.0534307,-429.8627,429.8627,-1.410268,-1.451974,56,5
427,.50357611,.2054846,.0043018,.9051856,3475,.3787164,1.093468,4.208109,.0246724,.2684776,164.2074,-164.2074,.2487447,-.611187,35,5
429,.32293359,.4743443,-.0099987,.9043645,4762,-.0606922,.775865,2.523921,.0345805,-.1626401,-1332.208,1332.209,.1870072,.243727,20,5
430,0,.7862092,-.0006534,.9120465,7769,-.0326239,.9243583,3.784033,.0301392,-.0045968,540.3984,-540.3986,-.6880469,-.6270571,29,5
431,9.728e-17,.8057405,.0137616,.9090867,9742,-.0738679,4.099406,16.71443,.0240001,.0821174,813.6624,-813.6621,-1.923078,-1.88745,53,5
432,.10937211,.7073615,.006396,.911608,4255,.2826458,1.198332,4.173488,.0511164,.0271684,195.963,-195.963,-.1174299,-.681609,33,5
435,1.757e-24,.2872265,-.0000784,.8957507,2206,-.1007159,1.208318,4.719444,.0302183,-.0049428,114.885,-114.885,.4229204,.376805,56,5
437,2.273e-35,.3712644,-.0031605,.9130494,1524,.177705,.7650883,2.77662,.0272367,-.1135524,-160.8476,160.8476,-.235047,-.2898017,20,5
438,1.502e-56,.1060868,-.0015602,.9076693,1608,.509259,1.112281,3.285825,.0439474,-.4142525,-9.370084,9.370084,1.283639,.2570224,16,5
439,2.100e-14,.6604983,.0053686,.9133332,8892,.730052,3.005702,17.22864,.037876,.0400289,2309.222,-2309.222,-1.230766,-2.201994,30,5
440,.00603162,.3912072,-.004124,.9134479,6511,.0626111,1.018613,4.024878,.0379581,-.0773992,-1151.322,1151.322,.4526209,.2277699,43,5
441,5.121e-40,.6984621,-.0173009,.9112171,2641,.1088773,.8786648,3.055829,.0480164,-.118866,-1784.31,1784.31,-1.446378,-1.467232,14,5
442,1.5863656,.0249627,-.0001008,.9051233,874,-.452859,4.507926,16.77371,.0172627,-.2149636,-2.206846,2.206847,-1.289423,1.216024,12,5
443,.37798015,.200145,-.0039237,.8981517,2965,.3699414,.910629,3.551931,.0443037,-.301779,-142.7898,142.7898,-.3213636,-.7380674,35,5
445,6.932e-43,.1808761,.000852,.9066572,1319,.1136939,3.207728,15.4708,.0261678,.0875148,9.115886,-9.115881,.6966521,-.4714605,19,5
446,2.208e-38,.4414912,-.0025334,.9130889,555,.2347817,.6423592,2.036012,.029712,-.1021861,-45.13148,45.13147,-.6486256,-.9777505,19,5
447,.73255999,.3859161,-.0030443,.907373,1642,.2713644,8.318016,41.26663,.0242352,-.1430201,97.78627,-97.78628,3.337624,-1.286289,20,5
448,1.8616153,.4738717,-.0068123,.9109609,1160,-.0211709,4.196509,15.58583,.0220996,-.1223599,-487.7521,487.7521,-3.093525,-.6363185,21,5
449,4.843e-17,.4722414,.0101949,.9073805,4330,.2356773,1.970175,15.42497,.029678,.224932,597.0312,-597.0312,-2.326469,-1.68896,58,5
450,4.909e-25,.3564493,.0037975,.9117943,1193,.1678323,.878328,3.099723,.0191402,.3260014,127.9787,-127.9787,.6487511,.1479693,26,5
451,2.416e-16,.9193744,.0112833,.8950203,13904,.0590923,.7558103,4.2147,.0349218,.0376654,6407.394,-6407.393,-1.313662,-1.346771,81,5
452,1.5100523,.4761625,-.0039407,.915467,659,.2528291,.7455471,2.815187,.0313684,-.083992,-11.94909,11.94908,.975665,.4500418,28,5
456,7.521e-53,.1548936,-.0008124,.9088273,696,-.4824376,.6460367,1.521327,.0105795,-.4930461,-16.47743,16.47743,-.3231964,.1955955,,5
