hrr,coef_m,pij_diff_cf,health_cf,health_base,n_cases,corr_fe_qual,fe_sd,fe_range,qual_sd,corr_realloc_qual,realloc_to_highq,realloc_to_lowq,fe_mean_highqual,fe_mean_lowqual,n_specs,eta
303,0,.2635062,.0000808,.9112645,4674,-.0351991,3.304522,20.07833,.0389415,.0055129,47.66373,-47.66374,-.6061949,.3042623,153,1
304,.39259793,.236912,.0003955,.899503,1325,.2112746,1.008521,4.002356,.0304658,.0420069,2.15604,-2.156042,.116816,.0518459,32,1
307,.40221753,.1040313,-.0002403,.9171701,4244,.1731566,4.105208,17.87387,.0403313,-.013457,-104.7936,104.7936,-2.610304,-3.291709,27,1
308,6.791e-33,.2572521,-.0006095,.9070178,4344,.0830375,1.676395,16.58158,.0315288,-.0722768,28.22543,-28.22542,.5713843,.0556585,109,1
309,4.152e-13,.2031418,-.0010976,.9098125,3501,-.0340728,3.104794,13.98519,.0322839,-.0466387,-179.6814,179.6814,-.6252369,-.9446731,33,1
311,3.642e-09,.7085993,-.0267615,.9064652,10127,.4300569,.9849837,4.135672,.0338832,-.1458415,-4686.581,4686.581,-.6759667,-1.159986,47,1
313,9.711e-27,.2074751,-.0011897,.8990505,1621,.2912732,3.729105,17.38026,.0136307,-.1384599,-155.3162,155.3162,-.4840688,-2.085187,18,1
314,1.097e-24,.2820386,-.0043381,.9010945,4791,.3512883,2.268471,15.34499,.0332009,-.1307358,-554.0013,554.0013,-.6557676,-1.229807,40,1
315,.08740724,.1710653,.0012511,.9003487,710,.3145545,1.2564,3.318075,.0254058,.2756891,13.96473,-13.96474,1.563504,.8783589,14,1
318,.10225271,.1910428,-.0013783,.8969942,4539,.2772772,1.267788,5.125653,.0405248,-.1973749,-83.40019,83.40018,.0664077,-.9421229,40,1
319,.01276233,.1191041,.0003286,.8978171,2556,-.1776639,3.28372,15.44224,.0340541,.038557,119.2127,-119.2127,-2.434071,-.5165641,19,1
320,.09231962,.2215366,.0013758,.9106417,2495,-.0423919,3.409896,18.08231,.0367503,.110263,114.8236,-114.8236,-1.766638,-1.651375,38,1
322,2.898e-27,.1084849,.0001113,.9041516,1706,.5594888,3.43776,16.0025,.0555946,.0217275,15.9608,-15.9608,-.609898,-1.722527,19,1
323,1.0360507,.0881408,.0044621,.8999105,492,-.2586346,5.499703,16.02394,.0611854,.7994234,13.06531,-13.0653,-3.126115,1.272027,,1
326,8.67e-244,.1758559,-.0001577,.8972664,2429,.050017,2.967457,18.88062,.0359125,-.0174365,38.42179,-38.42179,.7378827,-.4299062,34,1
327,.14139944,.6921812,.0026578,.894462,8160,.1673897,.8746431,3.279709,.0334462,.0222478,3456.411,-3456.411,-1.191973,-1.40465,43,1
328,.00215616,.3014198,-.0010269,.89529,6832,.0540902,1.014873,5.245227,.0396887,-.0873861,-78.27998,78.27998,-.6176252,-.8898136,55,1
329,.3014373,.5341681,-.0089837,.8996554,11078,.0644415,.9110436,4.072564,.0443652,-.0413487,-4019.723,4019.723,-1.927046,-2.169134,90,1
330,.12632737,.2893263,.0031958,.9018956,5200,.0518707,1.01121,4.099319,.0379971,.1372727,75.84079,-75.84079,.3210417,.0273572,46,1
331,1.089e-28,.1283297,-.0007972,.8848111,1013,.0680425,3.473637,15.83188,.0368975,-.2072701,-19.36539,19.36539,-.8868785,-2.175639,18,1
332,9.612e-21,.210816,.0003763,.9079758,2186,.2094382,2.752065,15.83398,.0340743,.053005,4.160092,-4.160087,.650595,-.7934642,31,1
334,0,.2625446,.0010979,.8966821,5718,.2756952,1.094526,5.458415,.0440543,.0272788,18.04412,-18.04412,.1230186,-.4707208,76,1
335,0,.3029874,.0010403,.9087211,3230,.1826711,.9251532,3.820662,.0373008,.0248324,23.74369,-23.74369,1.483645,.9329463,51,1
336,5.319e-45,.2023776,.0000952,.8944047,1060,.431783,1.06888,3.847414,.0376396,.0119829,-.7373839,.737389,.6277431,-.1836679,23,1
339,.15842672,.4854606,.000439,.8968103,10177,.100324,.9305247,4.491839,.0469442,.0027769,362.1701,-362.17,-1.039557,-1.635334,77,1
340,.05125909,.3432861,-.0005476,.9015386,8140,.3137668,.9737781,4.111736,.0391494,-.0090539,-325.3137,325.3137,-.7327446,-1.10168,48,1
341,3.632e-14,.0006495,.0000177,.9328403,1594,,1.702789,2.408108,.0212516,,.9411759,-.9411761,-.5587139,-2.966821,,1
342,.42133987,.1558124,-.0000992,.9167572,2121,.1896453,2.988005,12.31383,.0220416,-.0205505,9.164959,-9.164961,-3.198666,-2.520239,15,1
343,.02530014,.1162799,-.0001867,.9186697,2122,.1791645,.8551821,2.708696,.0225862,-.0461155,27.0685,-27.06851,-1.145476,-1.458564,13,1
344,.22786355,.2416665,.0003056,.9174009,2609,-.0783594,2.555931,14.57205,.0540641,.0372087,21.67314,-21.67314,-2.425489,-1.613485,54,1
345,1.763e-67,.2062053,-.0005723,.9269758,504,-.1702051,4.237729,15.42256,.0250682,-.0448865,-46.19987,46.19988,-3.322017,.0233998,12,1
346,.16483888,.4686119,.007428,.8982256,8123,.0683884,2.872146,17.04301,.0382018,.0550302,1099.961,-1099.961,.4306522,.5397877,93,1
347,.07568331,.1646646,-.0009868,.8803976,1067,-.3124428,1.205843,4.29085,.0213421,-.2084225,-32.60037,32.60037,-2.379186,-1.749968,21,1
350,1.124e-23,.1413905,.0034853,.9217005,2382,.2057112,.8803598,2.840325,.0273227,.3374934,83.38435,-83.38435,-.2069961,-.5401377,26,1
351,0,.1932213,-.0004924,.9092888,2808,.0428747,2.292585,16.20174,.0402192,-.0384557,-11.10452,11.10452,-.8405442,-.7733995,56,1
352,.22390751,.3085312,-.0022571,.8989593,5125,.0025258,.8256859,3.899733,.0246963,-.1028444,18.75812,-18.75813,-1.287132,-1.347817,62,1
354,1.3662904,.1783901,-.0007652,.8892305,263,-.3195319,5.968074,17.54791,.0336621,-.1545873,1.98728,-1.987281,-3.691673,-2.09337,21,1
355,0,.2427462,.001411,.8961576,4052,.1658852,1.280693,4.670492,.0325033,.0523823,247.285,-247.2851,.8815689,.876989,48,1
356,.00856813,.4739636,-.007762,.9012717,14931,.3016127,3.085275,18.62218,.040203,-.0501357,-3463.047,3463.047,.1357118,-.8087877,127,1
357,2.02e-167,.2591588,.0003303,.8931217,4980,.3218398,.973161,4.026343,.0348073,.0482024,-10.9628,10.96279,-.4997731,-1.063704,62,1
358,.79740836,.2467118,-.0039708,.9134681,3887,.2378767,1.091057,5.059868,.0358616,-.0779526,-99.35461,99.35459,-.5080112,-1.122784,55,1
359,1.1600627,.2130911,-.0024281,.8937906,984,.0184336,1.508439,5.23755,.0238192,-.1795812,-45.56905,45.56905,.3230769,.2551771,19,1
360,1.853e-18,.213444,.0037107,.8896334,2103,.0076098,3.537985,14.99472,.0275052,.1726003,203.1883,-203.1883,.8078144,.141374,31,1
362,.73906563,.1757286,.00042,.9016645,1098,.236987,3.280698,14.99216,.0273369,.1114016,22.70293,-22.70293,1.803743,.2090029,17,1
363,.03374691,.186246,.0016463,.908782,2591,.0151124,.8918166,3.97149,.0285657,.0796167,198.8376,-198.8376,.0292814,-.3867189,39,1
364,3.288e-18,.2819512,.0028264,.9148878,4761,.0610942,3.562836,16.9191,.0406393,.0479361,16.73891,-16.73888,-1.034039,-.9759185,75,1
365,0,.2387306,-.0002066,.9168872,4007,-.0938827,.8060057,2.671248,.0351648,-.0244758,24.07169,-24.07169,-.0586234,.1243312,30,1
366,0,.1896154,.0009348,.9120108,5723,.4230889,1.094154,4.3278,.0294878,.0563959,331.8252,-331.8252,-.3302447,-1.079307,41,1
367,.91661842,.168489,-.0011698,.8960324,1313,-.0822825,2.618093,15.1976,.036984,-.134792,-16.42795,16.42796,-1.797491,-1.022423,30,1
368,2.922e-24,.1376263,.0039264,.9185923,5704,.3949257,.8398591,3.520152,.0308982,.2759624,330.2306,-330.2306,-1.084887,-1.560366,18,1
369,.14703085,.1772707,.0015316,.8994087,1517,.3588043,.8875415,3.213607,.0222783,.3302312,18.65661,-18.65661,-.2015925,-.5815765,22,1
370,0,.0440707,.0008086,.8825408,1259,,.7988558,1.492349,.0724083,,0,2.86e-06,-.0863928,-.9585804,,1
371,.48194504,.1706654,-.0005309,.9006759,5055,-.3240457,1.031691,3.673751,.0365019,-.064593,168.8862,-168.8863,-1.898262,-1.434248,26,1
373,0,.5519861,-.0081826,.9070255,3726,.234535,3.601266,15.06355,.035792,-.0652782,-211.3725,211.3726,-.5990417,-.724244,28,1
374,7.953e-24,.1958108,-.0005377,.8574437,1369,.5085475,.9873543,3.442482,.0502158,-.0339873,-41.10386,41.10386,-.3651407,-1.683399,21,1
375,3.668e-34,.1635087,.0012032,.8874811,839,.6758908,1.489119,4.957473,.0589552,.1397172,17.964,-17.964,1.309308,-.1309066,15,1
376,.77739766,.2081066,.0005749,.8700421,1365,.3745976,1.401564,5.654813,.0364833,.0561877,-17.8245,17.8245,.0139193,-1.172507,18,1
377,0,.2013927,-.0060744,.9079941,6588,.200747,.782007,2.84461,.0613208,-.1146806,-819.0187,819.0186,-1.464402,-1.590366,31,1
380,.21209581,.58353,.0072782,.8997866,12421,.1849051,1.022473,5.155898,.0398749,.0419073,404.9586,-404.9584,-1.813653,-2.091263,73,1
382,4.232e-27,.1558865,-.0003882,.8848034,1140,-.06802,3.400732,14.358,.0381594,-.0426722,19.22375,-19.22375,-2.401499,-.5606477,16,1
383,.31949641,.1163681,.0017828,.8719387,2064,-.107878,.6582499,1.963356,.1211647,.1142318,40.42308,-40.42308,-.1559356,-.11088,16,1
385,.09150124,.2523733,.0013455,.9103124,4406,.2354838,.7831678,3.193773,.0408641,.059883,-40.45305,40.45306,.4732708,.2375249,43,1
386,.74426924,.201823,.0046184,.9053148,1102,-.0578503,3.077941,13.16902,.0291858,.2002498,113.5483,-113.5483,-1.622965,.0615571,16,1
388,.74143394,.2334032,-.0023248,.8813825,900,-.0801825,4.40502,15.35891,.0496798,-.0953974,-48.93641,48.9364,-1.1197,-.8876184,20,1
390,.64182908,.095112,.0010194,.9138735,1323,.6717557,.9997908,3.405164,.0267203,.4582412,32.33866,-32.33865,-.127046,-.3452019,,1
391,.1011052,.3241915,-.0041951,.8956578,14461,.230527,.7864821,3.626429,.0798614,-.0536424,-714.9313,714.9313,.7794508,.4662241,99,1
393,.40967461,.1771193,.0008886,.9030306,1423,.2947442,.7984367,2.329002,.0667814,.0914528,32.38048,-32.38049,.278124,.1959317,15,1
394,.277748,.3050067,-.0018591,.8972868,6326,.2013558,.7515125,3.983451,.0807874,-.0242509,-310.5906,310.5906,.2028773,-.0537977,63,1
396,.19975862,.1264991,.0014948,.9039134,702,.3912496,1.0243,2.880645,.0754056,.1232416,16.19199,-16.19199,-.2160293,-.5534548,,1
397,0,.3628674,-.0014855,.894244,10066,.0498635,.7403096,3.009858,.0390388,-.021041,194.4308,-194.4306,-.0726414,-.2699878,76,1
399,0,.1803543,-.0037641,.899203,1210,.2901227,.7366006,2.30792,.0367877,-.2001028,-108.1474,108.1474,-.3312664,-.3366249,15,1
400,.09981643,.1416246,.0015024,.898345,1869,.4275454,6.459702,16.35329,.0614393,.1405973,31.82074,-31.82074,-2.483085,-5.570347,18,1
402,.19693448,.1812527,-.0055349,.8939311,867,.3988083,.8083498,2.686081,.075692,-.5607942,-37.7079,37.7079,.2828768,-.2890856,,1
406,0,.111241,.001092,.9179607,570,.3734124,1.275213,3.093443,.032164,.1433846,-32.60658,32.60658,-.1937375,-1.183693,,1
411,.76312196,.1576186,-.0001326,.8991789,566,-.4305038,5.657231,14.94474,.0299392,-.0162454,-22.18638,22.18639,-5.005849,-.868084,,1
413,0,.2604423,-.0000503,.9035031,855,.0051803,.7625766,3.082185,.0289173,-.0033164,50.8065,-50.8065,-.1574312,.2515992,21,1
416,.68590803,.2510165,-.0050243,.9014078,3239,.0282609,2.559968,17.69691,.0707917,-.1084013,-107.1149,107.1149,-.2344271,-1.01505,43,1
417,3.727e-72,.1834387,-.0076505,.8746697,688,-.0534764,6.573997,17.77931,.0385292,-.3023764,-74.57281,74.57281,-5.42204,-1.762847,18,1
418,2.683e-18,.1964303,.0050764,.8971841,895,.4306324,2.807291,15.98661,.0435355,.1204305,98.94576,-98.94576,-.8111776,-.1496802,28,1
420,2.195e-15,.1109298,-.0022733,.9032915,987,-.0895918,4.352751,15.96939,.0411327,-.2617295,-32.71349,32.71348,-2.122365,.5865181,21,1
421,.00151615,.2189117,-.0008567,.9068071,1530,-.1235214,1.094597,4.625027,.0213685,-.1503863,-103.2104,103.2104,.716122,.6269197,17,1
422,2.588e-19,.2024408,.000358,.8985133,1595,.4692411,.7335203,2.118727,.0331655,.0532864,52.34,-52.34,-.2455313,-.7157416,15,1
424,.02054787,.1600256,.0005527,.9240567,1733,.4664694,1.438673,5.580128,.0477646,.0862662,-11.89551,11.89551,-.0184178,-.8783106,19,1
426,.10272009,.2996944,-.0023583,.9026588,8032,-.0799669,3.777603,18.49736,.0306119,-.0678054,-484.4618,484.4619,-1.411637,-1.452805,56,1
427,.22999235,.1676077,-.0007872,.9051857,3475,.378769,1.093666,4.212013,.0246724,-.1594675,-47.27098,47.27097,.2489254,-.6118929,35,1
429,.1643861,.3232192,-.0051165,.9043642,4762,-.0613131,.7758512,2.524305,.0345805,-.1365488,-778.7454,778.7455,.1855179,.2430355,20,1
430,1.64e-122,.7438569,-.0018341,.9120346,7769,-.0340026,.9248812,3.78798,.0301392,-.0136454,401.2915,-401.2915,-.6898787,-.6270335,29,1
431,0,.7184477,.0115573,.9090975,9742,-.0739237,4.099637,16.71585,.0240001,.0754806,577.1297,-577.1299,-1.923734,-1.886767,53,1
432,.04389205,.3915716,.0001654,.9116088,4255,.282555,1.198521,4.174387,.0511164,.0014951,-178.9633,178.9633,-.1176889,-.6815911,33,1
437,6.129e-26,.2794942,-.0018249,.9130494,1524,.1776449,.7649478,2.776346,.0272367,-.1417366,-94.52719,94.52718,-.235474,-.2899332,20,1
438,5.205e-36,.0959134,-.0013615,.9076693,1608,.5092413,1.112243,3.285829,.0439474,-.4508438,-11.86019,11.86019,1.283575,.2563567,16,1
439,.01823489,.3223726,.0007695,.9133321,8892,.729976,3.005522,17.22863,.037876,.0242975,192.2713,-192.2713,-1.23162,-2.201784,30,1
440,.02382309,.2554998,-.0022215,.9134471,6511,.0623474,1.018121,4.024858,.0379581,-.0696383,-636.3948,636.3948,.4510272,.2271342,43,1
441,2.716e-20,.2737037,-.0045641,.9112171,2641,.1087895,.8774899,3.053788,.0480164,-.1233421,-387.721,387.721,-1.447536,-1.467548,14,1
442,.58548113,.0236778,-.0001184,.9051237,874,-.4536169,4.508843,16.76082,.0172627,-.256896,-2.491808,2.49181,-1.296555,1.210193,12,1
443,.24330804,.1675642,-.0006104,.8981498,2965,.3688184,.9099307,3.546332,.0443037,-.08127,-38.68365,38.68366,-.3228905,-.7375349,35,1
445,2.086e-18,.1502927,.0003974,.9066572,1319,.1136684,3.207669,15.47066,.0261678,.0707406,8.877105,-8.877107,.6961785,-.471529,19,1
446,3.768e-25,.314327,.0002242,.9130889,555,.2347643,.6423374,2.036024,.029712,.0476597,-4.337148,4.337147,-.6487546,-.977805,19,1
447,.12072132,.2392746,-.0010184,.9073813,1642,.2715249,8.31834,41.27197,.0242352,-.222533,9.743224,-9.74323,3.354083,-1.270806,20,1
448,1.1076119,.3664239,-.0046556,.9109692,1160,-.0215708,4.195156,15.57208,.0220996,-.1328651,-317.4081,317.4081,-3.101619,-.6383114,21,1
449,0,.2678186,.0008506,.9074009,4330,.2360688,1.971078,15.43733,.029678,.0718288,136.8294,-136.8294,-2.329065,-1.692349,58,1
450,8.920e-14,.2361674,.0002681,.9117943,1193,.1678283,.8783634,3.099695,.0191402,.0665317,-6.453655,6.453655,.6485585,.1478025,26,1
451,0,.4240077,-.001784,.8950465,13904,.0597245,.7555959,4.215451,.0349218,-.0264909,921.7528,-921.7528,-1.315181,-1.349397,81,1
452,.50262848,.2744347,.0004455,.9154769,659,.2549568,.7562666,2.844991,.0313684,.0431061,-5.619209,5.619207,.9747443,.4401077,28,1
456,1.625e-25,.1156228,-.0007388,.9088273,696,-.4828392,.6458583,1.520852,.0105795,-.5485748,-15.67946,15.67945,-.3237448,.1952501,,1
