hrr,cf_type,eta,tot_patients,qual_change,spend_change,wt_qual_base_mean,wt_qual_base_p10,wt_qual_base_p25,wt_qual_base_p75,wt_qual_base_p90,wt_qual_cf_mean,wt_qual_cf_p10,wt_qual_cf_p25,wt_qual_cf_p75,wt_qual_cf_p90,wt_spend_base_mean,wt_spend_base_p10,wt_spend_base_p25,wt_spend_base_p75,wt_spend_base_p90,wt_spend_cf_mean,wt_spend_cf_p10,wt_spend_cf_p25,wt_spend_cf_p75,wt_spend_cf_p90
308,"current",5,4344,-.0005453,,.9070096,.8711832,.9018075,.9294425,.9379906,.9064643,.8695652,.9018075,.9294425,.9379906,,,,,,,,,,
309,"current",5,3501,-.0010971,,.9098125,.8799127,.9107101,.9276637,.9276637,.9087154,.8683761,.8867925,.9276637,.9276637,,,,,,,,,,
311,"current",5,10127,-.0262893,,.9064662,.8904429,.9091328,.9091328,.9170533,.8801768,.845946,.845946,.9134488,.9246032,,,,,,,,,,
313,"current",5,1621,-.0011896,,.8990505,.8953745,.8953745,.9047619,.9047619,.8978608,.8953745,.8953745,.8953745,.9047619,,,,,,,,,,
314,"current",5,4791,-.0043129,,.9010945,.8561644,.8921776,.9204621,.9204621,.8967816,.8529412,.8921776,.9204621,.9204621,,,,,,,,,,
315,"current",5,710,.0012791,,.900349,.866426,.8988186,.9091328,.9091328,.9016281,.866426,.9091328,.9091328,.9091328,,,,,,,,,,
318,"current",5,4539,-.0011938,,.8969929,.8691233,.8830996,.9200714,.925,.8957991,.8595194,.8762887,.9200714,.925,,,,,,,,,,
319,"current",5,2556,.0003253,,.8978187,.8931034,.8967583,.9009084,.9009084,.8981441,.8931034,.8967583,.9009084,.9009084,,,,,,,,,,
320,"current",5,2495,.0014078,,.9106414,.8898451,.8988186,.9181287,.9351032,.9120492,.8918985,.8996458,.9186569,.9351032,,,,,,,,,,
322,"current",5,1706,.0001088,,.9041516,.8888889,.9000529,.9035088,.9254341,.9042604,.8888889,.9000529,.9035088,.9254341,,,,,,,,,,
323,"current",5,492,.0051596,,.8998969,.9000529,.9112554,.9112554,.9112554,.9050565,.9000529,.9112554,.9112554,.9112554,,,,,,,,,,
325,"current",5,2228,-.003448,,.8848743,.8636364,.8636364,.8953695,.9019953,.8814263,.8410175,.8636364,.8953695,.915493,,,,,,,,,,
327,"current",5,8160,.0026455,,.8944626,.8741093,.8916519,.90125,.9175957,.8971081,.8956079,.8956079,.90125,.90125,,,,,,,,,,
328,"current",5,6832,-.0009961,,.8952969,.8571429,.8785835,.907483,.9313027,.8943008,.8571429,.8785835,.907483,.9313027,,,,,,,,,,
329,"current",5,11078,-.0088232,,.8996487,.8665879,.890625,.9193111,.9193111,.8908256,.8665879,.89095,.8923624,.9181701,,,,,,,,,,
330,"current",5,5200,.0034153,,.9018852,.8595041,.8864437,.9294118,.9356568,.9053006,.8647799,.8864437,.9317647,.9356568,,,,,,,,,,
331,"current",5,1013,-.0007999,,.8848111,.8662421,.8662421,.9019953,.9019953,.8840112,.8662421,.8662421,.9019953,.9019953,,,,,,,,,,
334,"current",5,5718,.0010994,,.8966703,.8711656,.885516,.9177305,.9356568,.8977697,.8711656,.885516,.9177305,.9356568,,,,,,,,,,
335,"current",5,3230,.0010277,,.9087082,.8743455,.8953824,.9170105,.9407666,.9097359,.8869654,.8981685,.9188361,.9407666,,,,,,,,,,
336,"current",5,1060,.000094,,.8944047,.8322148,.8574109,.9368864,.9368864,.8944987,.8322148,.8574109,.9368864,.9368864,,,,,,,,,,
339,"current",5,10177,.0006902,,.8967975,.8571429,.8793566,.9167556,.9209265,.8974878,.8574109,.8793566,.9157224,.9209265,,,,,,,,,,
340,"current",5,8140,-.0004196,,.9015374,.8866995,.8971559,.9074177,.9209265,.9011177,.8608696,.8971559,.9144144,.9453125,,,,,,,,,,
341,"current",5,1594,,,,,,,,,,,,,,,,,,,,,,
342,"current",5,2121,.0000945,,.9167358,.902834,.902834,.9344934,.9453682,.9168303,.902834,.902834,.9292035,.9477612,,,,,,,,,,
343,"current",5,2122,-.0001881,,.9186702,.9145299,.9147287,.9176136,.9402174,.9184821,.9147287,.9147287,.9176136,.9402174,,,,,,,,,,
344,"current",5,2609,.0004671,,.9173912,.9026063,.9104478,.9296875,.9393939,.9178584,.9026063,.9068826,.9296875,.9409283,,,,,,,,,,
345,"current",5,504,-.0005704,,.9269758,.9196891,.9239766,.9301205,.9453682,.9264054,.9239766,.9239766,.9239766,.9453682,,,,,,,,,,
346,"current",5,8123,.0075302,,.8982231,.8318518,.8970891,.9138028,.9285274,.9057533,.8669623,.8941352,.9285274,.9285274,,,,,,,,,,
347,"current",5,1067,-.0008124,,.8803635,.8451957,.861678,.8935331,.9117148,.8795511,.8451957,.861678,.8931826,.9117148,,,,,,,,,,
350,"current",5,2382,.003489,,.9217005,.8865248,.8946287,.9408014,.9408014,.9251895,.8913242,.9096672,.9408014,.9408014,,,,,,,,,,
352,"current",5,5125,-.0022017,,.898959,.8799005,.8903108,.9071429,.9234973,.8967573,.8799005,.8903108,.8977795,.9129173,,,,,,,,,,
354,"current",5,263,-.0002233,,.8892903,.861678,.8744076,.9021739,.9021739,.8890669,.861678,.8744076,.9021739,.9021739,,,,,,,,,,
356,"current",5,14931,-.0078315,,.9012715,.8665105,.8943519,.9153486,.9179331,.89344,.8491903,.8833107,.9135634,.9369689,,,,,,,,,,
357,"current",5,4980,.0003713,,.8931115,.8451957,.8918269,.904878,.9188361,.8934828,.8451957,.8918269,.904878,.9201409,,,,,,,,,,
358,"current",5,3887,-.0033132,,.9134706,.8941352,.9085271,.9272614,.9272614,.9101574,.8931826,.9031339,.9272614,.9272614,,,,,,,,,,
359,"current",5,984,-.0022733,,.8937738,.8717119,.8863869,.9071323,.9137529,.8915005,.8863869,.8863869,.8975297,.9096672,,,,,,,,,,
360,"current",5,2103,.0036767,,.8896334,.8717119,.8717119,.9137529,.9137529,.8933101,.8717119,.8717119,.9137529,.9137529,,,,,,,,,,
362,"current",5,1098,.0005367,,.901665,.8970891,.8970891,.9105431,.9105431,.9022017,.8970891,.8970891,.9105431,.9105431,,,,,,,,,,
363,"current",5,2591,.0017009,,.9087812,.8977795,.8977795,.919403,.919403,.9104821,.8977795,.8977795,.919403,.919403,,,,,,,,,,
364,"current",5,4761,.0027998,,.9148878,.87046,.9032258,.9452672,.9452672,.9176876,.87046,.9032258,.9452672,.9452672,,,,,,,,,,
365,"current",5,4007,-.0002087,,.9168777,.8937844,.9180036,.9265659,.9270833,.916669,.8937844,.9180036,.9265659,.9270833,,,,,,,,,,
366,"current",5,5723,.0009081,,.9120056,.8940043,.9064857,.9211218,.9311273,.9129137,.8940043,.9105023,.9211218,.9211218,,,,,,,,,,
367,"current",5,1313,-.0009681,,.8960416,.8804213,.8804213,.9151344,.9265659,.8950735,.8804213,.8804213,.9130435,.9265659,,,,,,,,,,
368,"current",5,5704,.0039337,,.9185923,.8980963,.9192547,.9311273,.9311273,.922526,.8980963,.9311273,.9311273,.9311273,,,,,,,,,,
369,"current",5,1517,.0016558,,.8994067,.8733153,.8733153,.9311273,.9423816,.9010625,.8733153,.8733153,.9311273,.9423816,,,,,,,,,,
371,"current",5,5055,-.0002331,,.9006745,.8700565,.9083041,.9124134,.9237288,.9004415,.8700565,.9083041,.9124134,.9237288,,,,,,,,,,
373,"current",5,3726,-.0081673,,.9070145,.9040334,.9040334,.912255,.912999,.8988472,.8639456,.9040334,.912255,.912999,,,,,,,,,,
374,"current",5,1369,-.0005437,,.8574437,.7893462,.8344156,.8778626,.9056604,.8569,.7893462,.8344156,.8778626,.9056604,,,,,,,,,,
375,"current",5,839,.0012015,,.8874811,.8807811,.8807811,.8837965,.9276637,.8886825,.8807811,.8807811,.8837965,.9276637,,,,,,,,,,
376,"current",5,1365,.0009293,,.8700305,.8333333,.8603066,.8837965,.8837965,.8709598,.8333333,.8603066,.8837965,.8837965,,,,,,,,,,
377,"current",5,6588,-.0059248,,.9079922,.8879493,.9158092,.9158092,.9158092,.9020675,.8534032,.8951613,.9158092,.9158092,,,,,,,,,,
380,"current",5,12421,.0073096,,.8997839,.8764616,.8903226,.9110898,.9218662,.9070935,.8764616,.9015748,.9218662,.9218662,,,,,,,,,,
382,"current",5,1140,-.0003846,,.8848034,.8768844,.880597,.8944392,.8944392,.8844188,.8768844,.880597,.8944392,.8944392,,,,,,,,,,
383,"current",5,2064,.0036526,,.871866,.8074867,.8506494,.9138514,.9585062,.8755186,.8074867,.8506494,.9138514,.9585062,,,,,,,,,,
385,"current",5,4406,.0014161,,.9103119,.8836502,.8903803,.9220779,.9584121,.911728,.8836502,.8878788,.9220779,.9584121,,,,,,,,,,
386,"current",5,1102,.0045135,,.9053083,.8701162,.9000689,.9153226,.9153226,.9098218,.8989688,.9153226,.9153226,.9153226,,,,,,,,,,
388,"current",5,900,-.0021036,,.8813505,.8550336,.8731809,.9015102,.9015102,.879247,.8550336,.8731809,.9015102,.9015102,,,,,,,,,,
390,"current",5,1323,.0011522,,.9138713,.8821428,.9185668,.9185668,.9185668,.9150236,.8821428,.9185668,.9185668,.9185668,,,,,,,,,,
391,"current",5,14461,-.0035157,,.8956483,.8648897,.8931451,.9160262,.9213147,.8921326,.8606557,.88,.9160584,.9213147,,,,,,,,,,
393,"current",5,1423,.0011041,,.9030238,.8728434,.8728434,.9145183,.9375,.9041278,.8728434,.8728434,.9145183,.9375,,,,,,,,,,
394,"current",5,6326,-.0015764,,.8972868,.8726655,.8931451,.907419,.9112628,.8957104,.8726655,.8860103,.907419,.9160262,,,,,,,,,,
396,"current",5,702,.0018727,,.9039115,.8888889,.8980668,.9119497,.94712,.9057842,.8980668,.8980668,.9119497,.94712,,,,,,,,,,
397,"current",5,10066,-.001492,,.8942297,.8657718,.8838832,.9035533,.9198988,.8927377,.8649006,.8838832,.9035533,.9198988,,,,,,,,,,
399,"current",5,1210,-.0037037,,.8991951,.8748435,.8748435,.9190751,.92063,.8954915,.8748435,.8748435,.9157733,.9275362,,,,,,,,,,
400,"current",5,1869,.0016981,,.8983933,.8567543,.8819444,.9130905,.9130905,.9000915,.8567543,.8819444,.9130905,.9130905,,,,,,,,,,
402,"current",5,867,-.0047394,,.893937,.8389513,.9012346,.94712,.94712,.8891976,.7469879,.8552632,.94712,.94712,,,,,,,,,,
406,"current",5,570,.0010164,,.9179416,.8601398,.9209877,.9209877,.9425287,.918958,.9209877,.9209877,.9209877,.9425287,,,,,,,,,,
411,"current",5,566,-9.48e-06,,.899179,.8939394,.8939394,.9079365,.9079365,.8991695,.8939394,.8939394,.9079365,.9079365,,,,,,,,,,
413,"current",5,855,.0001195,,.9034946,.8549223,.9015102,.9220779,.9349046,.9036141,.8529412,.9015102,.9349046,.9349046,,,,,,,,,,
416,"current",5,3239,-.0037908,,.9013949,.8574359,.8989386,.92063,.92063,.8976041,.8574359,.8989386,.92063,.92063,,,,,,,,,,
417,"current",5,688,-.0076509,,.8746697,.8550336,.8550336,.9017959,.9133791,.8670188,.8550336,.8550336,.8701162,.9131206,,,,,,,,,,
418,"current",5,895,.005075,,.8971841,.8552632,.9015102,.906383,.906383,.9022592,.8997446,.906383,.906383,.906383,,,,,,,,,,
420,"current",5,987,-.0022566,,.9032915,.8513514,.9,.9211765,.9211765,.9010349,.8513514,.8656915,.9211765,.9211765,,,,,,,,,,
421,"current",5,1530,-.0008414,,.9068068,.8787879,.9043478,.9193038,.9258621,.9059654,.8787879,.9043478,.9193038,.9258621,,,,,,,,,,
422,"current",5,1595,.0003347,,.8985133,.8881972,.8881972,.9076133,.9260949,.8988481,.8881972,.8881972,.9098242,.9260949,,,,,,,,,,
424,"current",5,1733,.0005369,,.9240586,.8988096,.9087744,.9458647,.9490909,.9245955,.9069069,.9087744,.9458647,.9490909,,,,,,,,,,
426,"current",5,8032,-.0022482,,.9026577,.8809091,.8952467,.9126733,.9126733,.9004096,.8809091,.8952467,.9118028,.9177592,,,,,,,,,,
427,"current",5,3475,-.0003862,,.9051856,.8391813,.8853933,.9341229,.9341229,.9047993,.8391813,.8853933,.9341229,.9341229,,,,,,,,,,
429,"current",5,4762,-.0049751,,.9043645,.880597,.8947368,.913473,.914787,.8993894,.880597,.8947368,.913473,.914787,,,,,,,,,,
430,"current",5,7769,-.0019256,,.9120465,.8871745,.8982344,.92905,.92905,.9101209,.8982344,.913473,.913473,.913473,,,,,,,,,,
431,"current",5,9742,.011474,,.9090866,.8947368,.9126733,.9126733,.9248846,.9205607,.9095276,.9248846,.9248846,.9248846,,,,,,,,,,
432,"current",5,4255,.000178,,.911608,.8907104,.9117162,.9171375,.9238378,.9117861,.8907104,.9117162,.9238378,.9238378,,,,,,,,,,
435,"current",5,2206,-.0006765,,.8957507,.8719397,.8914209,.9076433,.9116173,.8950742,.8719397,.8914209,.9076433,.9116173,,,,,,,,,,
437,"current",5,1524,-.0018119,,.9130494,.8779661,.9059406,.9212367,.9218856,.9112375,.8779661,.9002268,.9212367,.9218856,,,,,,,,,,
438,"current",5,1608,-.0013488,,.9076693,.9082623,.9082623,.9082623,.9140272,.9063205,.9082623,.9082623,.9082623,.9091432,,,,,,,,,,
439,"current",5,8892,.0007588,,.9133332,.8928571,.9067796,.9218856,.9514349,.9140919,.8928571,.9067796,.9218856,.9227586,,,,,,,,,,
440,"current",5,6511,-.0022103,,.9134479,.8867925,.900463,.924221,.9354839,.9112377,.8867925,.900463,.9249564,.9354839,,,,,,,,,,
441,"current",5,2641,-.004523,,.9112171,.8916256,.9091432,.9212367,.9212367,.9066941,.8916256,.8916256,.9212367,.9212367,,,,,,,,,,
442,"current",5,874,-.0000826,,.9051233,.9019608,.9019608,.9039464,.9039464,.9050407,.9019608,.9019608,.9039464,.9039464,,,,,,,,,,
443,"current",5,2965,-.0003253,,.8981517,.8498169,.8714285,.9208689,.9230769,.8978264,.8498169,.8714285,.9208689,.9212538,,,,,,,,,,
445,"current",5,1319,.0003964,,.9066572,.8877551,.9048932,.9104683,.9279279,.9070536,.8953824,.9048932,.9104683,.9279279,,,,,,,,,,
446,"current",5,555,.0002272,,.9130889,.8739496,.8999009,.933635,.933635,.9133161,.8739496,.8999009,.933635,.933635,,,,,,,,,,
447,"current",5,1642,-.0008442,,.907373,.8880455,.8999009,.92898,.92898,.9065288,.8880455,.8999009,.92898,.92898,,,,,,,,,,
448,"current",5,1160,-.0046115,,.9109609,.9032787,.9032787,.9178177,.9178177,.9063494,.9032787,.9032787,.9032787,.9178177,,,,,,,,,,
449,"current",5,4330,.000792,,.9073805,.8790323,.8790323,.9254571,.9553072,.9081725,.8790323,.8793104,.9255319,.9433962,,,,,,,,,,
450,"current",5,1193,.0002669,,.9117943,.8979938,.8979938,.9210811,.9222479,.9120612,.8979938,.8979938,.9210811,.9222479,,,,,,,,,,
451,"current",5,13904,-.0018921,,.8950202,.8637951,.8929592,.9067296,.9096546,.8931281,.8449438,.8867586,.9067296,.9254571,,,,,,,,,,
452,"current",5,659,.0011197,,.915467,.8777778,.9096546,.937365,.937365,.9165867,.8777778,.9096546,.937365,.937365,,,,,,,,,,
456,"current",5,696,-.0007377,,.9088274,.893401,.8979938,.9189743,.9189743,.9080897,.893401,.893401,.9189743,.9189743,,,,,,,,,,
