coef_val,coef_se,hrr,eta,converged,log_like,fmly_level,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi
1.5523907,.12961368,129,5,1,-11517.24,3,8215,676,506,14.26086,45.63042,.636153,4.339766,.0905864,.0116859
1.1137526,.09940145,129,5,1,-11517.24,1,8215,676,506,14.26086,45.63042,.636153,4.339766,.0905864,.0116859
1.4422348,.11759929,129,5,1,-11517.24,2,8215,676,506,14.26086,45.63042,.636153,4.339766,.0905864,.0116859
1.9593568,.1376304,129,5,1,-11517.24,5,8215,676,506,14.26086,45.63042,.636153,4.339766,.0905864,.0116859
2.2491673,.1406053,129,5,1,-11517.24,10,8215,676,506,14.26086,45.63042,.636153,4.339766,.0905864,.0116859
2.7608557,.15109387,129,5,1,-11517.24,20,8215,676,506,14.26086,45.63042,.636153,4.339766,.0905864,.0116859
1.8409308,.12740094,129,5,1,-11517.24,4,8215,676,506,14.26086,45.63042,.636153,4.339766,.0905864,.0116859
2.0496947,.13858232,129,5,1,-11517.24,7,8215,676,506,14.26086,45.63042,.636153,4.339766,.0905864,.0116859
2.489446,.07238917,130,1,1,-33644.82,7,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
1.98248,.0632976,130,1,1,-33644.82,3,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
3.1072851,.08992319,130,1,1,-33644.82,20,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
2.3603355,.0728523,130,1,1,-33644.82,5,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
1.3293136,.04740389,130,1,1,-33644.82,1,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
2.7124,.07389588,130,1,1,-33644.82,10,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
2.2094801,.06885496,130,1,1,-33644.82,4,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
1.6589198,.05640563,130,1,1,-33644.82,2,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
2.9419091,.07550493,130,1,1,-33644.82,15,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
2.7752356,.09440963,130,5,1,-33644.64,10,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
2.5501521,.09442595,130,5,1,-33644.64,7,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
1.7066155,.07330427,130,5,1,-33644.64,2,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
1.3679698,.06240422,130,5,1,-33644.64,1,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
2.0349219,.08228185,130,5,1,-33644.64,3,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
3.0071229,.09652789,130,5,1,-33644.64,15,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
2.4179937,.09061755,130,5,1,-33644.64,5,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
3.1740062,.10912935,130,5,1,-33644.64,20,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
2.2650721,.08894929,130,5,1,-33644.64,4,19003,1858,1311,11.69326,36.0116,.7346767,3.678123,.0226477,.0479924
1.5676482,.13104321,131,1,1,-6345.654,4,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
1.1678757,.11195787,131,1,1,-6345.654,2,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
.85302847,.10047896,131,1,1,-6345.654,1,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
1.7940895,.14030981,131,1,1,-6345.654,7,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
2.1308557,.17557379,131,1,1,-6345.654,15,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
1.6154032,.14392,131,1,1,-6345.654,5,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
2.3899775,.1932189,131,1,1,-6345.654,20,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
1.9164828,.16429742,131,1,1,-6345.654,10,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
1.3104872,.12214327,131,1,1,-6345.654,3,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
1.4673747,.16815077,131,5,1,-6345.496,3,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
2.6011304,.22945318,131,5,1,-6345.496,20,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
.97139081,.13066824,131,5,1,-6345.496,1,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
1.9714241,.18392443,131,5,1,-6345.496,7,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
1.7317254,.17575101,131,5,1,-6345.496,4,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
2.3209286,.2148814,131,5,1,-6345.496,15,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
2.1006022,.20772549,131,5,1,-6345.496,10,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
1.7854747,.18271721,131,5,1,-6345.496,5,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
1.3104048,.15548839,131,5,1,-6345.496,2,3964,347,280,13.95787,27.0754,.5529287,3.416307,.1198514,.0953582
1.6038982,.26038692,133,1,1,-1753.158,10,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
1.2533078,.20160365,133,1,1,-1753.158,3,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
.99992349,.21222307,133,1,1,-1753.158,2,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
2.1340865,.29163069,133,1,1,-1753.158,20,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
1.672787,.23931468,133,1,1,-1753.158,5,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
2.18514,.25722068,133,1,1,-1753.158,15,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
1.5646092,.26905064,133,1,1,-1753.158,7,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
.81955475,.19094547,133,1,1,-1753.158,1,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
1.2739796,.2430913,133,1,1,-1753.158,4,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
.82631559,.15746164,133,5,1,-1753.162,1,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
1.6813191,.19197139,133,5,1,-1753.162,5,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
1.2620221,.16959306,133,5,1,-1753.162,3,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
1.2830033,.21486025,133,5,1,-1753.162,4,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
1.5737615,.23060067,133,5,1,-1753.162,7,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
2.1446377,.24243912,133,5,1,-1753.162,20,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
1.0080458,.17413292,133,5,1,-1753.162,2,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
1.6138557,.22222194,133,5,1,-1753.162,10,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
2.1956612,.23036994,133,5,1,-1753.162,15,1552,131,154,10.33763,36.59327,.8443114,3.197156,.3461455,.0393041
.82023727,.0728851,134,1,1,-8302.273,1,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
1.426759,.10013421,134,1,1,-8302.273,3,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
2.2878612,.13033585,134,1,1,-8302.273,15,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
1.9705851,.11082397,134,1,1,-8302.273,7,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
1.6868761,.11075402,134,1,1,-8302.273,5,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
.99958969,.08209357,134,1,1,-8302.273,2,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
1.4582183,.10533545,134,1,1,-8302.273,4,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
2.5576555,.15762528,134,1,1,-8302.273,20,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
2.1841053,.12176436,134,1,1,-8302.273,10,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
1.4522225,.14158622,134,5,1,-8302.53,3,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
1.7156664,.14597032,134,5,1,-8302.53,5,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
2.0008231,.14602831,134,5,1,-8302.53,7,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
2.2153184,.16442827,134,5,1,-8302.53,10,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
2.591567,.19034521,134,5,1,-8302.53,20,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
1.4854665,.14085456,134,5,1,-8302.53,4,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
1.0220335,.11976181,134,5,1,-8302.53,2,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
.83779466,.0990853,134,5,1,-8302.53,1,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
2.3203395,.16842859,134,5,1,-8302.53,15,5487,443,317,11.88227,22.85281,.5,3.345878,.0999402,.126663
1.8285712,.09872976,137,5,1,-16712.59,7,7788,816,550,13.21225,48.90818,.553413,3.537261,.1758663,.0387776
1.3397466,.08159932,137,5,1,-16712.59,3,7788,816,550,13.21225,48.90818,.553413,3.537261,.1758663,.0387776
1.4541763,.09059578,137,5,1,-16712.59,4,7788,816,550,13.21225,48.90818,.553413,3.537261,.1758663,.0387776
2.1943785,.11584369,137,5,1,-16712.59,15,7788,816,550,13.21225,48.90818,.553413,3.537261,.1758663,.0387776
.89008914,.06744221,137,5,1,-16712.59,1,7788,816,550,13.21225,48.90818,.553413,3.537261,.1758663,.0387776
1.6425249,.11228271,137,5,1,-16712.59,5,7788,816,550,13.21225,48.90818,.553413,3.537261,.1758663,.0387776
1.9228992,.10666664,137,5,1,-16712.59,10,7788,816,550,13.21225,48.90818,.553413,3.537261,.1758663,.0387776
2.6821731,.12588339,137,5,1,-16712.59,20,7788,816,550,13.21225,48.90818,.553413,3.537261,.1758663,.0387776
1.056661,.07110852,137,5,1,-16712.59,2,7788,816,550,13.21225,48.90818,.553413,3.537261,.1758663,.0387776
2.8806155,.19928593,139,1,1,-3599.284,7,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
1.0288296,.11855668,139,1,1,-3599.284,1,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
2.7943047,.21844088,139,1,1,-3599.284,15,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
1.951839,.192554,139,1,1,-3599.284,4,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
1.6629716,.1718352,139,1,1,-3599.284,3,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
2.7520762,.18857691,139,1,1,-3599.284,10,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
2.1337121,.24845807,139,1,1,-3599.284,5,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
3.4582167,.53753065,139,1,1,-3599.284,20,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
1.5284381,.14992507,139,1,1,-3599.284,2,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
3.5365652,.59102505,139,5,1,-3599.521,20,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
2.8762278,.31266648,139,5,1,-3599.521,15,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
1.7259376,.24295391,139,5,1,-3599.521,3,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
1.5849917,.22091715,139,5,1,-3599.521,2,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
2.8289384,.25501693,139,5,1,-3599.521,10,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
2.2041865,.31550918,139,5,1,-3599.521,5,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
2.0188594,.26268953,139,5,1,-3599.521,4,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
1.0736467,.18186486,139,5,1,-3599.521,1,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
2.9534527,.24526787,139,5,1,-3599.521,7,1812,290,205,9.01766,25.84275,.4821592,2.823627,.2535245,.0248344
2.5287781,.21145028,140,1,1,-2268.74,20,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
2.2536711,.20657041,140,1,1,-2268.74,15,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
1.2781623,.13345388,140,1,1,-2268.74,1,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
1.3538078,.14676017,140,1,1,-2268.74,2,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
1.9877308,.16721427,140,1,1,-2268.74,7,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
1.909537,.15674656,140,1,1,-2268.74,5,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
1.7919314,.1829658,140,1,1,-2268.74,4,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
1.6760488,.15623318,140,1,1,-2268.74,3,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
2.2434765,.17131284,140,1,1,-2268.74,10,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
2.2434765,.17131284,140,5,1,-2268.74,10,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
2.5287781,.21145028,140,5,1,-2268.74,20,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
1.909537,.15674656,140,5,1,-2268.74,5,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
1.7919314,.1829658,140,5,1,-2268.74,4,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
1.2781623,.13345388,140,5,1,-2268.74,1,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
1.6760488,.15623318,140,5,1,-2268.74,3,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
1.3538078,.14676017,140,5,1,-2268.74,2,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
2.2536711,.20657041,140,5,1,-2268.74,15,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
1.9877308,.16721427,140,5,1,-2268.74,7,2464,221,173,8.787744,18.80607,.6393443,3.006953,.142137,.03125
2.2714003,.14342147,141,1,1,-7474.345,5,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
1.2107366,.08732856,141,1,1,-7474.345,1,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
2.4323504,.13286998,141,1,1,-7474.345,7,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
2.2203892,.11304576,141,1,1,-7474.345,4,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
2.0067013,.10868944,141,1,1,-7474.345,3,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
3.5209473,.27342873,141,1,1,-7474.345,20,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
2.6379497,.13815566,141,1,1,-7474.345,10,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
1.5112019,.09803219,141,1,1,-7474.345,2,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
3.1085392,.23693175,141,1,1,-7474.345,15,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
1.5362186,.08010343,141,5,1,-7474.45,2,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
2.6685069,.1179072,141,5,1,-7474.45,10,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
1.2327695,.07505855,141,5,1,-7474.45,1,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
2.2463969,.10191406,141,5,1,-7474.45,4,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
2.4594682,.11910664,141,5,1,-7474.45,7,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
2.2976939,.13841103,141,5,1,-7474.45,5,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
3.5525586,.26468154,141,5,1,-7474.45,20,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
3.1386223,.22564101,141,5,1,-7474.45,15,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
2.0333933,.09533911,141,5,1,-7474.45,3,3891,479,362,11.19841,31.61756,.4681892,2.696225,.2501926,.1369828
2.4960859,.4563061,142,1,1,-546.7382,7,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
2.4529571,.5058543,142,1,1,-546.7382,4,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
2.5340655,.95753844,142,1,1,-546.7382,15,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
2.2357176,.425045,142,1,1,-546.7382,3,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
1.476043,.33366013,142,1,1,-546.7382,1,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
1.5181982,.41094863,142,1,1,-546.7382,2,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
2.1974408,.43890659,142,1,1,-546.7382,5,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
4.9532681,.79312748,142,1,1,-546.7382,20,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
2.4625323,.40136569,142,1,1,-546.7382,10,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
1.9842989,.61440104,142,5,1,-546.6072,2,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
2.9814997,.77902578,142,5,1,-546.6072,4,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
1.8734598,.51329576,142,5,1,-546.6072,1,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
3.1308071,1.1531424,142,5,1,-546.6072,15,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
5.5769645,.98074758,142,5,1,-546.6072,20,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
3.0219841,.66004769,142,5,1,-546.6072,10,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
3.0752847,.74119293,142,5,1,-546.6072,7,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
2.7451199,.71448296,142,5,1,-546.6072,5,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
2.7367035,.64861537,142,5,1,-546.6072,3,708,65,74,10.58051,31.79399,.3961039,2.376956,.1973611,.1101695
3.0366516,.06727481,144,1,1,-42712.81,5,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
1.8519227,.04317676,144,1,1,-42712.81,1,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
3.4068286,.07698434,144,1,1,-42712.81,10,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
3.2713964,.0664541,144,1,1,-42712.81,7,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
2.692318,.05456066,144,1,1,-42712.81,3,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
4.0807687,.10430608,144,1,1,-42712.81,20,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
2.3808839,.05081516,144,1,1,-42712.81,2,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
3.7330626,.08070424,144,1,1,-42712.81,15,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
2.9325578,.06491158,144,1,1,-42712.81,4,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
2.4679963,.07732344,144,5,1,-42712.15,2,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
4.2010246,.12934629,144,5,1,-42712.15,20,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
1.9243701,.06562331,144,5,1,-42712.15,1,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
3.5166882,.1038585,144,5,1,-42712.15,10,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
3.1411345,.09445583,144,5,1,-42712.15,5,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
3.3786978,.09724256,144,5,1,-42712.15,7,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
3.8491748,.1109622,144,5,1,-42712.15,15,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
3.0336634,.09462053,144,5,1,-42712.15,4,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
2.7883336,.08387387,144,5,1,-42712.15,3,18566,1270,726,11.95432,26.47047,.4031224,2.274353,.0813143,.0365722
1.9945501,.13066987,145,1,1,-6488.046,10,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
2.3005791,.21766788,145,1,1,-6488.046,20,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
1.512653,.14132237,145,1,1,-6488.046,5,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
1.2849272,.11378281,145,1,1,-6488.046,3,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
2.2951463,.13251783,145,1,1,-6488.046,15,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
1.7061958,.12944809,145,1,1,-6488.046,7,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
1.3596394,.12019063,145,1,1,-6488.046,4,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
.79174277,.09193609,145,1,1,-6488.046,1,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
1.0089531,.10759716,145,1,1,-6488.046,2,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
1.2668193,.15563845,145,5,1,-6488.639,3,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
1.6902112,.16294399,145,5,1,-6488.639,7,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
1.495128,.18778118,145,5,1,-6488.639,5,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
2.278605,.18792753,145,5,1,-6488.639,15,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
.77480451,.13346798,145,5,1,-6488.639,1,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
1.3432348,.16775524,145,5,1,-6488.639,4,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
1.9782857,.18123877,145,5,1,-6488.639,10,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
.99161043,.15240587,145,5,1,-6488.639,2,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
2.2823497,.26764989,145,5,1,-6488.639,20,3173,225,175,12.45698,17.43531,.3712785,2.869427,.2815811,.0135518
.75640844,.15758829,146,1,1,-3152.067,3,1869,126,75,10.71215,36.62413,.5870166,3.689451,.4331329,.0053505
.71015677,.13467137,146,1,1,-3152.067,2,1869,126,75,10.71215,36.62413,.5870166,3.689451,.4331329,.0053505
1.486212,.17945161,146,1,1,-3152.067,10,1869,126,75,10.71215,36.62413,.5870166,3.689451,.4331329,.0053505
.44494074,.12234283,146,1,1,-3152.067,1,1869,126,75,10.71215,36.62413,.5870166,3.689451,.4331329,.0053505
1.0682488,.17872522,146,1,1,-3152.067,5,1869,126,75,10.71215,36.62413,.5870166,3.689451,.4331329,.0053505
1.560877,.19589894,146,1,1,-3152.067,15,1869,126,75,10.71215,36.62413,.5870166,3.689451,.4331329,.0053505
.91619167,.18523202,146,1,1,-3152.067,4,1869,126,75,10.71215,36.62413,.5870166,3.689451,.4331329,.0053505
1.3314991,.19614427,146,1,1,-3152.067,7,1869,126,75,10.71215,36.62413,.5870166,3.689451,.4331329,.0053505
2.1021039,.25966015,146,1,1,-3152.067,20,1869,126,75,10.71215,36.62413,.5870166,3.689451,.4331329,.0053505
1.991423,.19592063,147,1,1,-3692.399,10,2384,227,192,10.04866,23.27738,.466199,2.458564,.1591201,.0192953
1.4363839,.14652318,147,1,1,-3692.399,4,2384,227,192,10.04866,23.27738,.466199,2.458564,.1591201,.0192953
1.0465093,.10848612,147,1,1,-3692.399,1,2384,227,192,10.04866,23.27738,.466199,2.458564,.1591201,.0192953
2.5956295,.44369019,147,1,1,-3692.399,20,2384,227,192,10.04866,23.27738,.466199,2.458564,.1591201,.0192953
1.1211855,.12972162,147,1,1,-3692.399,2,2384,227,192,10.04866,23.27738,.466199,2.458564,.1591201,.0192953
1.9532177,.15023458,147,1,1,-3692.399,7,2384,227,192,10.04866,23.27738,.466199,2.458564,.1591201,.0192953
2.1334058,.17859643,147,1,1,-3692.399,15,2384,227,192,10.04866,23.27738,.466199,2.458564,.1591201,.0192953
1.4298998,.17155518,147,1,1,-3692.399,5,2384,227,192,10.04866,23.27738,.466199,2.458564,.1591201,.0192953
1.2422096,.14675047,147,1,1,-3692.399,3,2384,227,192,10.04866,23.27738,.466199,2.458564,.1591201,.0192953
1.8403155,.16652474,148,1,1,-2876.327,4,1504,161,122,9.489362,22.8191,.6973214,3.499665,.2707143,.2573138
2.296619,.1897146,148,1,1,-2876.327,10,1504,161,122,9.489362,22.8191,.6973214,3.499665,.2707143,.2573138
3.2478883,.22410072,148,1,1,-2876.327,20,1504,161,122,9.489362,22.8191,.6973214,3.499665,.2707143,.2573138
2.2582577,.18868962,148,1,1,-2876.327,7,1504,161,122,9.489362,22.8191,.6973214,3.499665,.2707143,.2573138
2.3940196,.26975734,148,1,1,-2876.327,15,1504,161,122,9.489362,22.8191,.6973214,3.499665,.2707143,.2573138
1.8059343,.1788227,148,1,1,-2876.327,3,1504,161,122,9.489362,22.8191,.6973214,3.499665,.2707143,.2573138
1.3020479,.15321124,148,1,1,-2876.327,1,1504,161,122,9.489362,22.8191,.6973214,3.499665,.2707143,.2573138
1.5883547,.18429075,148,1,1,-2876.327,2,1504,161,122,9.489362,22.8191,.6973214,3.499665,.2707143,.2573138
2.1091454,.20157091,148,1,1,-2876.327,5,1504,161,122,9.489362,22.8191,.6973214,3.499665,.2707143,.2573138
3.4086428,.28367585,148,5,1,-2876.738,20,1504,161,122,9.489362,22.8191,.6973214,3.499665,.2707143,.2573138
1.6839426,.22077,148,5,1,-2876.738,2,1504,161,122,9.489362,22.8191,.6973214,3.499665,.2707143,.2573138
