coef_val,coef_se,hrr,eta,converged,log_like,Specialist_ID,time_period,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi
.55999559,.27101103,1,1,1,-16708.45,1750479754,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.5084927,.36901388,1,1,1,-16708.45,1760616924,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.8837258,.50813367,1,1,1,-16708.45,1760692834,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.295881,.78603208,1,1,1,-16708.45,1770540247,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.49567616,1.0103137,1,1,1,-16708.45,1770582975,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
-.22796942,1.0446401,1,1,1,-16708.45,1770704629,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.59434976,.45878189,1,1,1,-16708.45,1770704629,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.6131744,.24128062,1,1,1,-16708.45,1780636159,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
1.8647011,.29524437,1,1,1,-16708.45,1780636159,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.69459772,1.0544373,1,1,1,-16708.45,1780667865,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.63654186,1.1942542,1,1,1,-16708.45,1780667865,1,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
.02419942,.62623076,1,1,1,-16708.45,1790744589,0,7974,674,400,11.05142,22.0148,.5583107,3.027735,.0396767,.0385001
