coef_val,coef_se,hrr,eta,converged,log_like,fmly_level,patients,pcp_total,spec_total,mean_choice_size,mean_spec_failures,mean_pair_failures,mean_pcp_failures,spec_hhi,mean_vi
3.1156013,.1377512,11,1,1,-10711.94,20,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
2.219799,.11144914,11,1,1,-10711.94,7,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
1.8774513,.1182026,11,1,1,-10711.94,4,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
.9341395,.06137383,11,1,1,-10711.94,1,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
2.7012524,.13158429,11,1,1,-10711.94,10,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
1.3880418,.07533286,11,1,1,-10711.94,2,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
2.9792413,.19560667,11,1,1,-10711.94,15,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
2.1135901,.11512822,11,1,1,-10711.94,5,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
1.565181,.0987297,11,1,1,-10711.94,3,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
2.7021347,.13144736,11,5,1,-10711.88,10,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
1.3884705,.07532073,11,5,1,-10711.88,2,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
.93424417,.06136721,11,5,1,-10711.88,1,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
2.1124335,.11495127,11,5,1,-10711.88,5,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
2.9814014,.19457916,11,5,1,-10711.88,15,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
1.5645942,.09885706,11,5,1,-10711.88,3,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
3.1143082,.13831513,11,5,1,-10711.88,20,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
1.8765215,.11829239,11,5,1,-10711.88,4,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
2.2190462,.11161267,11,5,1,-10711.88,7,6300,602,367,19.20572,26.46061,.568403,5.300909,.1421855,.0114286
1.7639388,.1046395,14,1,1,-8304.895,4,3600,420,258,13.85472,33.09129,.5878151,4.163976,.2445769,.0175
2.6597121,.12941538,14,1,1,-8304.895,15,3600,420,258,13.85472,33.09129,.5878151,4.163976,.2445769,.0175
.91210763,.071166,14,1,1,-8304.895,1,3600,420,258,13.85472,33.09129,.5878151,4.163976,.2445769,.0175
1.7166109,.11204857,14,1,1,-8304.895,5,3600,420,258,13.85472,33.09129,.5878151,4.163976,.2445769,.0175
1.2746747,.07942939,14,1,1,-8304.895,2,3600,420,258,13.85472,33.09129,.5878151,4.163976,.2445769,.0175
2.3871352,.11953607,14,1,1,-8304.895,10,3600,420,258,13.85472,33.09129,.5878151,4.163976,.2445769,.0175
1.9656691,.11127703,14,1,1,-8304.895,7,3600,420,258,13.85472,33.09129,.5878151,4.163976,.2445769,.0175
2.7975889,.13035091,14,1,1,-8304.895,20,3600,420,258,13.85472,33.09129,.5878151,4.163976,.2445769,.0175
1.52876,.10369799,14,1,1,-8304.895,3,3600,420,258,13.85472,33.09129,.5878151,4.163976,.2445769,.0175
1.7630373,.10473032,14,5,1,-8305.058,4,3600,420,258,13.85472,33.09129,.5878151,4.163976,.2445769,.0175
